AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
1147;true;23;true;23;true;7;safe;20.7;medium;10
1148;blue;9;none;11;cold;10;cold;9;false;11
1149;medium;9;none;7;safe;20.7;false;0.55;danger;20.7
1150;red;23445;red;11;false;23;none;11;none;0.55
1151;danger;9;medium;10;false;10;danger;9;danger;1234
1152;red;11;false;11;hot;1234;medium;20.7;hot;0.55
1153;blue;0.55;false;1234;red;10;blue;10;blue;7
1154;danger;7;hot;11;safe;1234;danger;20.7;true;45.5
1155;safe;11;danger;11;safe;11;none;0.55;blue;0.55
1156;hot;11;danger;7;hot;45.5;safe;9;cold;1234
1157;blue;11;blue;0.55;false;20.7;hot;23445;medium;11
1158;false;11;blue;20.7;safe;10;cold;7;hot;10
1159;blue;1234;blue;7;false;10;false;20.7;safe;45.5
1160;medium;20.7;danger;20.7;safe;20.7;medium;23445;none;9
1161;blue;11;none;20.7;hot;9;danger;45.5;cold;23
1162;safe;45.5;danger;10;safe;9;red;1234;safe;7
1163;red;23;false;9;red;20.7;false;9;true;10
1164;none;20.7;danger;0.55;danger;45.5;cold;11;danger;9
1165;danger;1234;true;7;false;20.7;red;7;danger;23445
1166;none;23;safe;0.55;blue;1234;danger;45.5;hot;10
1167;hot;23445;medium;11;danger;20.7;safe;45.5;blue;7
1168;red;7;blue;7;hot;10;medium;23;none;23
1169;red;0.55;false;10;safe;45.5;true;11;blue;0.55
1170;red;45.5;true;9;cold;7;medium;7;hot;11
1171;none;7;true;11;hot;7;safe;0.55;blue;10
1172;cold;20.7;medium;23;hot;10;blue;23;none;9
1173;none;20.7;hot;10;false;10;true;23445;hot;23445
1174;true;1234;safe;7;safe;23445;cold;0.55;medium;11
1175;blue;11;safe;0.55;blue;11;hot;9;medium;9
1176;danger;45.5;blue;23;danger;0.55;red;1234;red;11
1177;none;23445;blue;7;cold;9;safe;10;true;23
1178;false;1234;blue;11;none;0.55;blue;10;none;7
1179;hot;11;true;7;false;1234;danger;45.5;medium;10
1180;false;1234;medium;23;hot;9;medium;23445;danger;0.55
1181;true;9;safe;23;false;9;medium;7;red;11
1182;cold;11;false;10;none;1234;red;45.5;hot;23
1183;red;11;hot;7;hot;11;hot;23445;cold;23
1184;danger;1234;danger;9;true;1234;cold;23445;blue;11
1185;blue;20.7;blue;7;none;1234;none;10;true;23445
1186;danger;1234;false;10;none;9;cold;1234;blue;45.5
1187;blue;1234;none;7;safe;45.5;cold;1234;safe;23445
1188;danger;23;blue;45.5;true;7;true;0.55;medium;10
1189;none;23;safe;23445;danger;9;danger;1234;true;9
1190;medium;23445;medium;7;cold;11;safe;0.55;true;11
1191;red;23;red;0.55;danger;11;safe;23445;blue;23
1192;hot;11;red;10;true;1234;danger;7;danger;10
1193;hot;7;none;10;danger;0.55;hot;20.7;red;45.5
1194;danger;20.7;blue;11;cold;9;blue;0.55;true;23445
1195;cold;11;hot;20.7;blue;11;safe;1234;blue;23445
1196;false;0.55;medium;9;none;11;cold;20.7;hot;45.5
1197;medium;45.5;false;9;none;23445;blue;45.5;safe;10
1198;safe;9;hot;9;false;1234;safe;20.7;false;9
1199;danger;45.5;none;7;red;23;none;20.7;blue;20.7
1200;true;9;safe;23;medium;11;blue;23445;true;9
1201;none;10;cold;1234;none;1234;safe;23445;hot;23
1202;blue;11;safe;20.7;blue;20.7;safe;23445;false;23
1203;hot;11;true;10;none;1234;cold;23445;blue;23
1204;false;0.55;true;45.5;false;11;safe;7;false;10
1205;true;9;danger;1234;blue;7;medium;23445;false;1234
1206;hot;11;blue;10;medium;23445;none;11;true;7
1207;none;20.7;true;45.5;none;9;cold;1234;danger;9
1208;false;45.5;none;1234;red;11;true;20.7;medium;1234
1209;none;20.7;true;23445;cold;1234;danger;23445;true;23445
1210;cold;0.55;hot;23;danger;1234;red;45.5;false;20.7
1211;blue;10;cold;9;hot;1234;cold;20.7;danger;0.55
1212;medium;23;hot;7;blue;20.7;true;23445;medium;45.5
1213;true;11;hot;7;red;20.7;red;0.55;hot;23445
1214;true;1234;danger;7;safe;23445;true;9;blue;7
1215;false;10;medium;7;danger;11;danger;45.5;safe;45.5
1216;blue;0.55;medium;23445;safe;10;red;9;hot;10
1217;hot;20.7;cold;23445;safe;7;safe;20.7;danger;11
1218;hot;10;medium;10;safe;11;true;9;cold;23445
1219;safe;45.5;medium;1234;red;0.55;true;0.55;red;7
1220;safe;45.5;blue;11;hot;11;cold;7;false;20.7
1221;cold;20.7;danger;20.7;cold;23445;none;1234;cold;9
1222;none;23445;cold;0.55;hot;20.7;true;9;blue;11
1223;true;9;true;23;blue;9;hot;0.55;true;45.5
1224;medium;7;none;23;medium;45.5;false;23445;safe;45.5
1225;hot;7;false;9;danger;0.55;cold;23445;false;10
1226;false;23445;cold;9;safe;9;cold;0.55;none;0.55
1227;red;45.5;hot;10;safe;23445;hot;7;none;45.5
1228;medium;0.55;danger;1234;red;23;red;10;false;7
1229;medium;9;false;45.5;false;0.55;danger;10;medium;1234
1230;none;9;blue;23445;none;23445;none;10;true;45.5
1231;medium;11;true;7;false;23445;red;23445;cold;1234
1232;false;0.55;false;23;blue;20.7;hot;45.5;false;11
1233;danger;7;medium;10;hot;20.7;cold;1234;red;11
1234;medium;11;none;23;blue;7;true;20.7;none;20.7
1235;false;7;danger;9;true;23;hot;20.7;red;1234
1236;none;9;hot;9;danger;9;medium;1234;red;20.7
1237;true;45.5;true;1234;false;23445;hot;10;none;0.55
1238;red;9;safe;1234;safe;23445;blue;0.55;cold;20.7
1239;blue;11;blue;0.55;safe;23445;red;10;false;23445
1240;hot;45.5;safe;10;hot;45.5;cold;23;none;20.7
1241;danger;10;false;7;medium;0.55;cold;10;red;11
1242;safe;45.5;false;23445;red;0.55;medium;23445;safe;1234
1243;hot;0.55;none;9;red;45.5;cold;45.5;none;9
1244;safe;1234;blue;1234;cold;9;blue;10;danger;45.5
1245;blue;45.5;safe;9;cold;23445;none;1234;danger;20.7
1246;medium;7;medium;45.5;red;11;cold;7;true;20.7
1247;blue;23445;medium;11;danger;9;blue;9;true;1234
1248;safe;11;medium;20.7;safe;23;safe;1234;danger;10
1249;red;0.55;safe;45.5;blue;7;blue;23445;safe;10
1250;false;23;danger;23;hot;0.55;medium;7;blue;0.55
1251;true;20.7;none;9;medium;11;blue;20.7;true;10
1252;medium;45.5;medium;23;medium;1234;blue;10;red;23445
1253;false;23445;red;1234;true;11;cold;23;hot;20.7
1254;none;45.5;true;45.5;danger;20.7;red;11;none;7
1255;safe;1234;cold;10;true;23;red;9;red;20.7
1256;medium;23;false;45.5;blue;23445;hot;23;false;20.7
1257;red;9;false;1234;medium;45.5;red;0.55;danger;20.7
1258;blue;0.55;medium;9;cold;23445;hot;45.5;true;23
1259;safe;7;red;45.5;true;10;medium;1234;blue;23445
1260;danger;0.55;false;1234;danger;23;none;11;danger;10
1261;medium;10;false;23;hot;9;false;7;false;1234
1262;cold;1234;true;0.55;blue;7;hot;7;cold;20.7
1263;danger;20.7;red;45.5;cold;11;danger;0.55;none;20.7
1264;red;23;safe;11;hot;9;blue;9;safe;20.7
1265;true;10;blue;10;false;20.7;false;9;cold;1234
1266;red;20.7;safe;45.5;true;45.5;red;23;red;11
1267;true;20.7;danger;0.55;medium;0.55;none;23445;safe;9
1268;false;0.55;medium;11;false;0.55;false;20.7;hot;7
1269;cold;1234;safe;45.5;red;9;red;0.55;false;45.5
1270;safe;10;true;1234;danger;23445;safe;45.5;red;1234
1271;medium;10;red;20.7;safe;0.55;cold;20.7;blue;9
1272;cold;20.7;none;9;red;1234;medium;20.7;blue;23
1273;hot;11;none;11;blue;23;cold;1234;red;23
1274;blue;45.5;blue;23;red;23;blue;9;danger;23
1275;medium;1234;red;7;none;0.55;blue;45.5;safe;10
1276;cold;10;safe;0.55;false;1234;none;7;blue;9
1277;blue;1234;none;23;true;1234;safe;0.55;true;23
1278;cold;1234;medium;9;medium;45.5;true;9;false;23
1279;medium;7;danger;45.5;blue;45.5;hot;9;hot;11
1280;safe;20.7;hot;45.5;hot;9;false;7;safe;1234
1281;medium;20.7;blue;0.55;danger;45.5;false;0.55;medium;23
1282;hot;23445;true;7;none;23445;red;45.5;cold;45.5
1283;blue;0.55;false;11;safe;23445;medium;0.55;blue;45.5
1284;false;0.55;none;11;danger;1234;safe;9;false;20.7
1285;blue;20.7;safe;45.5;medium;23445;true;20.7;none;10
1286;medium;1234;safe;7;blue;23445;true;0.55;none;9
1287;false;7;red;9;true;23;medium;23;hot;1234
1288;hot;23;red;9;hot;45.5;danger;7;cold;45.5
1289;true;23;red;7;cold;45.5;blue;11;none;7
1290;medium;23;safe;45.5;danger;20.7;hot;7;blue;23445
1291;hot;23;blue;45.5;medium;10;safe;11;hot;9
1292;false;20.7;cold;45.5;none;45.5;none;23;medium;9
1293;danger;23;red;1234;safe;45.5;hot;1234;blue;23
1294;red;0.55;blue;0.55;hot;10;true;9;cold;7
1295;red;7;blue;20.7;none;20.7;false;45.5;false;0.55
1296;safe;45.5;red;9;red;0.55;hot;10;medium;11
1297;false;7;false;10;safe;45.5;safe;20.7;danger;45.5
1298;cold;1234;false;23;medium;20.7;safe;11;none;11
1299;medium;23;cold;1234;cold;1234;danger;7;cold;0.55
1300;false;7;red;0.55;danger;7;danger;7;false;45.5
1301;none;1234;red;9;none;0.55;none;23445;blue;7
1302;medium;23445;false;7;safe;11;none;20.7;safe;0.55
1303;red;10;true;23445;cold;45.5;red;7;false;11
1304;cold;9;safe;0.55;true;11;danger;20.7;cold;7
1305;true;20.7;true;0.55;red;23;cold;9;blue;1234
1306;true;7;none;1234;medium;10;medium;20.7;danger;45.5
1307;red;23445;none;45.5;none;7;hot;9;false;45.5
1308;hot;45.5;danger;23;safe;11;none;1234;false;45.5
1309;none;9;safe;11;cold;10;safe;1234;safe;23445
1310;red;23445;false;23445;safe;23;cold;7;none;9
1311;safe;11;blue;9;medium;1234;none;45.5;danger;1234
1312;red;23445;danger;9;hot;23;blue;23445;medium;10
1313;cold;0.55;blue;23;true;20.7;none;11;cold;23445
1314;false;23;false;0.55;hot;45.5;none;23;true;23
1315;none;10;safe;23445;safe;20.7;red;20.7;red;1234
1316;blue;1234;red;0.55;cold;23445;cold;0.55;false;23445
1317;medium;10;danger;10;true;45.5;danger;23445;false;20.7
1318;danger;23445;medium;0.55;false;23;false;23;none;20.7
1319;safe;10;none;1234;true;20.7;safe;9;none;9
1320;none;11;cold;1234;cold;45.5;none;45.5;blue;10
1321;safe;0.55;blue;7;medium;45.5;safe;23;danger;11
1322;cold;9;medium;20.7;danger;7;medium;20.7;true;11
1323;false;0.55;none;20.7;medium;23445;blue;7;blue;11
1324;danger;9;medium;10;danger;23;danger;7;cold;11
1325;safe;10;safe;1234;true;7;safe;23445;medium;23
1326;false;10;hot;45.5;blue;23;safe;20.7;true;45.5
1327;danger;11;medium;9;false;9;safe;45.5;none;11
1328;blue;1234;red;23;true;0.55;none;23;true;23
1329;cold;10;true;10;cold;23445;danger;1234;none;0.55
1330;true;0.55;blue;10;danger;23;red;20.7;blue;9
1331;hot;23445;blue;45.5;false;20.7;true;10;cold;23
1332;cold;0.55;blue;11;blue;1234;true;0.55;danger;45.5
1333;blue;45.5;true;20.7;safe;9;danger;11;blue;45.5
1334;safe;23;danger;1234;blue;9;true;23445;false;1234
1335;cold;11;safe;20.7;medium;0.55;safe;10;true;10
1336;safe;9;red;20.7;blue;23445;true;23;true;23
1337;cold;45.5;danger;10;medium;23445;cold;0.55;hot;11
1338;none;7;safe;23445;true;11;medium;23445;false;7
1339;medium;11;cold;7;safe;23445;danger;0.55;blue;23
1340;safe;11;blue;11;none;23445;blue;11;safe;11
1341;hot;20.7;blue;11;danger;1234;false;7;cold;11
1342;blue;20.7;safe;45.5;blue;23;cold;7;hot;11
1343;blue;20.7;red;7;cold;9;blue;10;cold;45.5
1344;medium;1234;blue;7;danger;23445;red;0.55;safe;10
1345;true;11;none;11;danger;45.5;cold;23;true;45.5
1346;cold;0.55;red;23445;none;11;cold;0.55;medium;20.7
1347;safe;9;red;45.5;none;11;medium;0.55;safe;0.55
1348;true;0.55;hot;0.55;true;10;blue;20.7;none;9
1349;red;45.5;true;9;true;11;danger;45.5;safe;0.55
1350;medium;23;hot;23;none;7;none;20.7;hot;0.55
1351;none;23;danger;0.55;red;7;true;23445;hot;10
1352;blue;1234;safe;23445;none;11;none;23445;blue;23445
1353;red;20.7;danger;1234;false;45.5;true;10;false;10
1354;false;1234;medium;23445;safe;10;medium;9;true;23445
1355;medium;10;false;10;danger;0.55;safe;1234;safe;23
1356;none;45.5;safe;0.55;safe;10;false;10;none;7
1357;true;0.55;danger;23445;cold;20.7;none;0.55;danger;23445
1358;blue;11;false;23445;medium;23445;red;9;blue;23
1359;false;9;true;45.5;true;10;safe;45.5;true;1234
1360;medium;1234;medium;23445;red;23445;medium;0.55;safe;9
1361;medium;10;true;45.5;danger;23;false;23445;cold;9
1362;danger;7;danger;23445;hot;11;hot;1234;blue;7
1363;true;23;red;11;red;20.7;danger;0.55;danger;45.5
1364;medium;45.5;cold;10;blue;9;hot;23;hot;7
1365;red;10;safe;9;red;23445;cold;9;hot;0.55
1366;danger;45.5;medium;45.5;blue;20.7;hot;10;false;1234
1367;safe;23445;true;20.7;danger;9;true;9;true;10
1368;safe;1234;blue;10;red;23445;blue;1234;true;11
1369;blue;1234;hot;9;hot;0.55;cold;10;false;1234
1370;medium;45.5;none;45.5;blue;0.55;medium;11;safe;23
1371;red;20.7;true;11;false;23;cold;1234;true;20.7
1372;none;11;medium;23;danger;23;cold;23445;blue;9
1373;red;20.7;true;20.7;cold;23445;medium;9;red;10
1374;hot;45.5;medium;10;red;7;cold;7;safe;23
1375;false;20.7;danger;10;none;7;cold;20.7;red;23
1376;medium;0.55;safe;23445;red;11;blue;1234;hot;11
1377;true;23445;none;45.5;blue;0.55;safe;1234;none;9
1378;medium;10;danger;45.5;false;23;hot;20.7;cold;23
1379;danger;20.7;red;10;hot;20.7;false;0.55;danger;23
1380;blue;45.5;true;23445;red;23445;danger;1234;medium;11
1381;medium;10;safe;20.7;safe;45.5;medium;20.7;cold;20.7
1382;red;23;true;45.5;blue;23445;false;1234;blue;10
1383;none;20.7;hot;10;true;11;true;23445;blue;10
1384;none;11;blue;1234;medium;23445;red;45.5;none;1234
1385;danger;23;none;0.55;cold;7;hot;23;false;20.7
1386;true;45.5;medium;45.5;danger;1234;none;9;hot;23445
1387;false;23;false;9;danger;0.55;none;7;cold;20.7
1388;blue;0.55;blue;11;safe;0.55;blue;45.5;false;23445
1389;red;7;none;7;safe;23445;none;23445;medium;23445
1390;false;23;medium;9;danger;11;red;0.55;true;0.55
1391;hot;10;medium;9;safe;10;blue;1234;hot;23
1392;none;9;danger;23;cold;10;safe;9;none;9
1393;hot;1234;red;20.7;danger;23445;blue;23;hot;23445
1394;red;45.5;false;23;none;0.55;danger;23;cold;1234
1395;medium;20.7;blue;0.55;hot;9;danger;20.7;danger;20.7
1396;cold;1234;medium;23;hot;23445;danger;0.55;none;45.5
1397;blue;10;none;45.5;medium;45.5;cold;0.55;hot;1234
1398;blue;10;danger;9;blue;1234;true;11;danger;1234
1399;true;23;medium;20.7;none;9;cold;20.7;none;7
1400;cold;45.5;red;23;none;45.5;danger;9;hot;7
1401;true;45.5;hot;23;cold;10;blue;23445;none;0.55
1402;cold;20.7;safe;9;blue;7;red;1234;true;1234
1403;danger;23;false;20.7;danger;1234;none;23445;safe;10
1404;hot;7;none;7;safe;9;danger;10;true;45.5
1405;medium;0.55;hot;1234;cold;11;none;20.7;red;1234
1406;medium;23445;cold;45.5;cold;1234;false;45.5;hot;11
1407;cold;11;red;20.7;hot;7;cold;7;hot;23445
1408;none;23;true;23445;none;1234;cold;23445;safe;0.55
1409;hot;23445;hot;23445;false;45.5;false;23;none;45.5
1410;danger;23445;none;9;safe;11;blue;1234;medium;45.5
1411;blue;0.55;cold;1234;medium;20.7;danger;20.7;true;20.7
1412;blue;0.55;safe;23;danger;45.5;safe;1234;safe;20.7
1413;medium;23445;false;23445;medium;20.7;none;7;none;9
1414;medium;45.5;true;20.7;red;0.55;red;45.5;safe;20.7
1415;medium;10;safe;1234;cold;1234;medium;45.5;medium;20.7
1416;false;1234;safe;1234;cold;11;none;7;blue;23
1417;medium;45.5;none;9;none;7;cold;23445;cold;45.5
1418;hot;7;hot;23;true;1234;red;0.55;safe;1234
1419;false;20.7;false;0.55;red;9;hot;45.5;safe;1234
1420;medium;1234;blue;7;safe;20.7;red;20.7;blue;9
1421;safe;1234;true;11;hot;11;false;10;hot;11
1422;true;0.55;false;10;none;45.5;safe;7;safe;45.5
1423;true;45.5;medium;9;medium;9;medium;1234;cold;20.7
1424;medium;23;cold;23;medium;7;blue;1234;blue;45.5
1425;medium;23445;red;7;false;23445;cold;1234;medium;7
1426;true;7;hot;9;true;7;false;23;danger;20.7
1427;false;7;true;0.55;red;1234;blue;20.7;true;10
1428;safe;23445;danger;20.7;red;23;medium;9;red;20.7
1429;blue;45.5;true;0.55;red;23;blue;7;danger;0.55
1430;danger;45.5;danger;9;blue;0.55;blue;20.7;false;45.5
1431;medium;0.55;hot;23;none;1234;blue;20.7;medium;11
1432;hot;23445;blue;0.55;blue;1234;blue;10;hot;0.55
1433;danger;20.7;true;23445;false;23445;false;11;safe;20.7
1434;safe;23;none;20.7;false;1234;hot;11;true;23445
1435;hot;23;hot;0.55;true;20.7;hot;9;none;23445
1436;blue;45.5;cold;0.55;medium;9;blue;1234;false;23
1437;hot;45.5;true;11;red;7;hot;23;danger;0.55
1438;red;11;medium;11;cold;20.7;none;10;medium;11
1439;blue;11;red;10;blue;11;medium;45.5;false;23
1440;true;0.55;cold;9;danger;9;true;10;red;11
1441;hot;23;safe;11;danger;23;false;45.5;safe;9
1442;blue;10;cold;45.5;red;7;safe;23445;true;7
1443;false;23445;danger;7;false;23;none;1234;medium;9
1444;false;45.5;false;11;blue;7;none;23445;danger;9
1445;medium;23445;true;23445;false;20.7;false;20.7;true;45.5
1446;red;45.5;hot;10;safe;20.7;medium;45.5;false;7
1447;danger;11;true;0.55;medium;23445;hot;0.55;hot;9
1448;blue;0.55;true;11;safe;7;true;9;blue;0.55
1449;true;20.7;blue;20.7;red;23445;safe;0.55;cold;11
1450;none;11;red;23;red;7;medium;0.55;medium;23
1451;safe;23;red;0.55;true;11;hot;9;false;11
1452;blue;9;blue;23;false;20.7;none;11;danger;1234
1453;danger;1234;none;10;hot;45.5;none;10;red;45.5
1454;danger;10;cold;9;blue;0.55;medium;0.55;none;11
1455;danger;23;false;0.55;safe;10;none;45.5;cold;0.55
1456;safe;7;false;10;hot;23;danger;7;true;45.5
1457;true;9;safe;20.7;true;23445;safe;1234;hot;9
1458;cold;9;blue;23445;false;11;medium;9;hot;0.55
1459;danger;11;blue;7;blue;7;cold;10;cold;10
1460;true;45.5;true;23445;medium;1234;none;7;hot;0.55
1461;false;0.55;hot;23445;medium;0.55;medium;23445;none;9
1462;blue;23;false;9;cold;9;false;7;true;45.5
1463;none;23445;true;11;danger;45.5;none;10;true;20.7
1464;cold;23445;none;11;hot;11;cold;20.7;safe;1234
1465;hot;9;cold;10;none;45.5;hot;9;red;23
1466;cold;23445;false;20.7;blue;1234;false;7;danger;45.5
1467;danger;23445;danger;20.7;false;23;none;23;true;23445
1468;cold;10;false;11;safe;10;cold;0.55;safe;1234
1469;cold;10;none;45.5;false;1234;red;23;blue;20.7
1470;none;1234;true;1234;false;1234;true;9;cold;9
1471;hot;0.55;true;1234;false;23445;hot;11;cold;45.5
1472;hot;11;medium;23445;none;20.7;blue;23;red;0.55
1473;medium;23;danger;10;safe;7;blue;11;cold;10
1474;cold;9;true;9;red;1234;red;1234;blue;23
1475;true;20.7;false;0.55;true;23;red;10;false;23445
1476;safe;11;safe;10;blue;10;medium;7;false;10
1477;cold;7;false;23445;true;9;medium;11;hot;9
1478;blue;1234;false;20.7;blue;23445;blue;20.7;true;1234
1479;red;9;false;20.7;true;23;none;0.55;red;23445
1480;blue;20.7;hot;11;hot;10;cold;0.55;none;1234
1481;none;45.5;true;23;false;11;medium;45.5;red;9
1482;medium;23;none;10;safe;7;medium;20.7;safe;1234
1483;false;20.7;hot;23445;red;9;red;20.7;hot;1234
1484;blue;0.55;blue;45.5;safe;11;none;7;none;0.55
1485;hot;20.7;safe;11;safe;0.55;false;7;blue;23
1486;medium;10;hot;23;safe;10;cold;45.5;hot;9
1487;hot;45.5;medium;9;red;1234;hot;0.55;medium;9
1488;cold;7;medium;7;red;11;danger;20.7;true;7
1489;red;23;true;20.7;red;1234;false;45.5;none;7
1490;false;10;medium;11;false;9;safe;0.55;true;7
1491;safe;45.5;danger;0.55;red;11;hot;10;danger;45.5
1492;blue;9;true;23;cold;45.5;true;0.55;medium;0.55
1493;safe;20.7;danger;45.5;none;9;medium;10;danger;20.7
1494;blue;20.7;hot;11;medium;7;true;9;hot;1234
1495;hot;1234;danger;20.7;hot;10;none;10;hot;10
1496;true;9;false;23445;false;1234;true;23;red;11
1497;safe;7;danger;1234;blue;7;false;10;false;20.7
1498;cold;9;medium;23445;none;1234;true;20.7;blue;11
1499;danger;11;false;11;cold;45.5;cold;9;medium;0.55
1500;red;23445;red;11;red;23;red;23;false;23445
1501;true;9;none;23;none;0.55;safe;20.7;safe;11
1502;danger;1234;medium;23445;false;45.5;false;20.7;false;1234
1503;danger;45.5;medium;23445;red;9;hot;7;true;1234
1504;none;11;hot;11;false;1234;blue;45.5;true;1234
1505;safe;1234;medium;11;safe;23445;false;23;hot;23
1506;safe;23;blue;7;true;23445;true;9;none;45.5
1507;none;7;blue;10;red;10;false;23445;false;9
1508;danger;11;safe;23;hot;10;cold;45.5;none;45.5
1509;blue;23445;hot;45.5;safe;23445;false;45.5;red;23445
1510;red;0.55;danger;45.5;danger;9;safe;23445;danger;9
1511;none;45.5;red;45.5;danger;20.7;false;45.5;red;10
1512;none;23;danger;20.7;true;9;medium;23;none;45.5
1513;none;9;medium;1234;safe;23445;true;20.7;true;45.5
1514;safe;7;true;1234;cold;0.55;red;45.5;hot;9
1515;safe;9;true;45.5;medium;23;false;0.55;true;23445
1516;false;9;danger;0.55;blue;1234;safe;23;danger;45.5
1517;safe;7;medium;7;safe;23;medium;45.5;red;20.7
1518;medium;23445;medium;45.5;red;1234;true;0.55;red;11
1519;hot;45.5;red;45.5;safe;11;red;23445;true;10
1520;medium;1234;blue;10;false;9;true;7;none;7
1521;safe;0.55;blue;0.55;none;0.55;safe;0.55;red;20.7
1522;false;0.55;blue;0.55;false;23445;none;23445;false;9
1523;true;23445;blue;10;danger;7;red;10;danger;45.5
1524;medium;1234;danger;23;hot;11;cold;0.55;cold;0.55
1525;medium;11;cold;23;none;10;blue;45.5;safe;23445
1526;cold;7;none;11;none;1234;red;20.7;red;1234
1527;true;23445;red;1234;hot;11;safe;23445;false;20.7
1528;false;1234;cold;23445;medium;0.55;safe;7;true;23
1529;hot;23;none;45.5;hot;23;none;45.5;medium;7
1530;safe;23445;cold;11;hot;23;medium;10;safe;45.5
1531;none;9;safe;10;blue;9;true;23;none;23445
1532;medium;20.7;cold;9;blue;1234;danger;9;safe;0.55
1533;medium;11;danger;23;true;9;none;23445;none;0.55
1534;safe;0.55;true;10;medium;20.7;hot;23445;blue;45.5
1535;safe;7;none;9;red;1234;safe;23445;true;11
1536;true;11;hot;0.55;true;10;safe;1234;hot;1234
1537;hot;23445;false;20.7;hot;23;medium;9;red;7
1538;hot;11;danger;23445;cold;20.7;true;20.7;medium;20.7
1539;cold;23;medium;0.55;safe;10;none;11;false;23445
1540;safe;20.7;medium;45.5;true;0.55;medium;20.7;true;10
1541;medium;23;hot;11;cold;20.7;red;11;cold;0.55
1542;red;0.55;false;9;medium;9;hot;45.5;cold;45.5
1543;hot;45.5;none;23;blue;7;true;0.55;hot;10
1544;red;9;true;0.55;medium;11;red;45.5;red;23445
1545;blue;45.5;blue;10;blue;11;none;1234;red;23
1546;danger;23445;false;10;true;10;red;11;blue;7
1547;cold;23445;danger;0.55;hot;0.55;blue;9;red;11
1548;blue;45.5;red;45.5;false;45.5;none;11;blue;20.7
1549;red;20.7;safe;23;blue;1234;cold;45.5;hot;23
1550;medium;9;danger;20.7;hot;10;false;23445;red;20.7
1551;none;20.7;hot;11;cold;1234;cold;0.55;danger;20.7
1552;blue;11;blue;23;danger;1234;danger;45.5;safe;7
1553;medium;45.5;red;1234;red;7;cold;45.5;blue;1234
1554;safe;45.5;true;45.5;blue;10;false;7;danger;45.5
1555;medium;23;false;20.7;hot;0.55;medium;23;medium;23445
1556;true;10;false;23445;safe;0.55;red;7;blue;11
1557;hot;7;false;45.5;blue;23;cold;9;danger;9
1558;true;11;medium;9;blue;9;blue;0.55;safe;20.7
1559;blue;9;hot;0.55;blue;0.55;cold;45.5;blue;45.5
1560;cold;23445;none;23445;safe;23445;cold;11;danger;1234
1561;false;0.55;hot;10;safe;20.7;false;23;cold;1234
1562;danger;23445;false;23;false;7;blue;23;red;20.7
1563;red;0.55;cold;1234;medium;0.55;blue;20.7;blue;45.5
1564;danger;0.55;true;10;danger;23;true;23445;true;9
1565;hot;7;false;23445;red;11;none;23;true;11
1566;red;23445;danger;45.5;blue;10;hot;7;hot;23445
1567;true;20.7;safe;11;false;1234;false;45.5;blue;7
1568;red;45.5;true;9;true;20.7;cold;0.55;cold;10
1569;false;9;red;1234;true;1234;safe;23445;blue;10
1570;cold;0.55;medium;23445;medium;23;hot;7;blue;7
1571;danger;9;true;1234;none;0.55;true;23445;false;23445
1572;none;11;medium;9;cold;11;danger;23445;none;20.7
1573;safe;45.5;danger;0.55;cold;0.55;cold;23445;hot;1234
1574;red;11;true;7;false;11;hot;9;medium;23445
1575;danger;7;safe;0.55;blue;23445;blue;7;cold;7
1576;danger;1234;blue;7;safe;23;red;9;medium;23445
1577;danger;9;red;23445;false;23;medium;7;true;0.55
1578;hot;20.7;safe;0.55;cold;20.7;red;45.5;danger;23445
1579;true;11;cold;23445;hot;9;red;23445;hot;0.55
1580;cold;10;none;10;danger;1234;hot;1234;safe;23445
1581;blue;0.55;red;11;red;1234;red;11;blue;7
1582;danger;11;false;10;blue;23;medium;1234;danger;9
1583;true;1234;hot;0.55;true;7;false;23;true;45.5
1584;safe;11;safe;9;cold;10;red;20.7;red;10
1585;medium;23;blue;1234;none;9;safe;0.55;cold;23
1586;safe;20.7;medium;7;red;20.7;none;23445;true;20.7
1587;true;23;danger;7;hot;9;danger;23;true;9
1588;red;7;true;9;safe;9;true;45.5;safe;10
1589;cold;11;hot;23;safe;10;danger;10;true;9
1590;safe;45.5;red;23;red;1234;blue;7;hot;7
1591;safe;45.5;cold;45.5;safe;9;cold;1234;true;11
1592;blue;0.55;cold;23445;red;7;medium;23;cold;23
1593;danger;10;true;0.55;hot;9;red;1234;medium;20.7
1594;red;23;hot;11;safe;23445;danger;10;blue;23445
1595;hot;0.55;medium;7;medium;20.7;true;23;danger;20.7
1596;true;23;safe;10;safe;11;none;7;hot;0.55
1597;red;23;cold;9;medium;11;blue;11;danger;1234
1598;medium;20.7;false;11;red;0.55;cold;0.55;false;7
1599;safe;20.7;true;7;danger;9;true;1234;cold;10
1600;blue;23445;cold;45.5;hot;1234;medium;1234;medium;0.55
1601;true;9;true;45.5;blue;10;cold;9;false;23
1602;safe;9;none;0.55;red;45.5;blue;45.5;safe;20.7
1603;medium;10;true;23;false;1234;medium;1234;cold;20.7
1604;hot;11;false;9;hot;1234;medium;23445;safe;9
1605;false;45.5;medium;9;false;45.5;red;10;danger;1234
1606;false;0.55;medium;0.55;none;10;medium;11;danger;0.55
