AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
478;red;11;none;20.7;blue;10;hot;23;blue;23
479;none;10;hot;1234;hot;0.55;hot;0.55;cold;1234
480;none;11;medium;10;hot;10;blue;45.5;medium;7
481;safe;10;safe;45.5;safe;11;cold;45.5;cold;20.7
482;false;20.7;none;1234;true;23;hot;10;blue;9
483;danger;23;safe;23445;danger;23;true;45.5;none;1234
484;true;23;true;23445;cold;23;true;23;danger;11
485;cold;11;blue;23445;none;7;true;0.55;safe;0.55
486;safe;23;red;10;true;11;medium;10;cold;20.7
487;safe;23445;hot;7;true;20.7;safe;11;medium;23
488;danger;1234;blue;0.55;false;45.5;hot;23445;cold;0.55
489;blue;23;none;10;blue;11;medium;45.5;safe;23
490;safe;45.5;true;9;safe;10;cold;11;false;9
491;red;23;blue;0.55;hot;9;medium;23;medium;23
492;red;1234;hot;23;none;7;blue;0.55;red;20.7
493;danger;20.7;cold;9;false;11;red;23445;safe;9
494;hot;45.5;danger;9;danger;11;false;1234;blue;23
495;false;23;hot;9;blue;1234;false;1234;true;0.55
496;hot;23445;cold;7;false;23445;none;45.5;medium;10
497;hot;23;true;23445;blue;11;medium;1234;red;23445
498;safe;23;hot;45.5;cold;23;danger;0.55;false;1234
499;true;9;hot;23445;hot;10;none;11;true;10
500;cold;7;medium;9;false;11;medium;0.55;blue;23445
501;medium;0.55;blue;23445;true;1234;true;9;blue;20.7
502;hot;11;safe;10;safe;45.5;danger;20.7;danger;45.5
503;cold;23;medium;45.5;safe;20.7;blue;20.7;blue;1234
504;false;45.5;medium;20.7;none;0.55;safe;23;none;23445
505;cold;23445;danger;1234;none;45.5;cold;11;danger;10
506;danger;9;none;7;true;9;false;0.55;safe;1234
507;hot;10;medium;7;safe;20.7;true;7;hot;7
508;safe;0.55;danger;11;false;1234;none;20.7;cold;23
509;red;23445;false;23;medium;7;blue;7;red;11
510;danger;20.7;hot;23445;false;7;false;9;medium;9
511;medium;45.5;safe;10;blue;23445;red;45.5;blue;23
512;red;1234;safe;23445;medium;11;safe;23;cold;7
513;medium;0.55;true;1234;medium;20.7;hot;10;true;11
514;safe;7;false;11;red;10;cold;1234;safe;23445
515;danger;10;cold;23445;hot;23445;medium;23445;red;45.5
516;false;9;red;10;red;10;true;45.5;false;0.55
517;none;1234;none;0.55;cold;7;false;23;none;23
518;hot;7;blue;10;none;9;hot;23445;blue;1234
519;blue;9;danger;45.5;blue;20.7;hot;45.5;medium;20.7
520;red;9;false;7;false;23445;none;23;none;9
521;hot;1234;true;11;safe;10;hot;23445;false;9
522;false;23;medium;7;medium;0.55;true;23;false;20.7
523;danger;23445;blue;9;none;23445;cold;9;blue;7
524;blue;1234;blue;23445;none;23;safe;23445;red;45.5
525;false;23445;hot;23;danger;23445;none;0.55;none;45.5
526;danger;10;hot;0.55;danger;11;safe;9;cold;20.7
527;red;23;medium;9;cold;45.5;red;10;blue;9
528;danger;9;hot;23;danger;9;none;45.5;safe;11
529;none;0.55;danger;11;safe;23;medium;20.7;false;23445
530;blue;23445;cold;10;red;45.5;false;23;safe;10
531;false;20.7;red;23445;medium;10;hot;45.5;blue;11
532;blue;0.55;true;10;cold;11;true;0.55;danger;23
533;hot;23;medium;1234;medium;23445;danger;10;true;9
534;blue;7;danger;23;medium;1234;none;23445;red;20.7
535;none;0.55;none;0.55;cold;10;blue;7;danger;20.7
536;safe;45.5;red;0.55;hot;1234;true;20.7;none;1234
537;medium;1234;blue;9;red;9;danger;11;medium;45.5
538;false;23445;red;45.5;false;45.5;medium;11;safe;23445
539;red;0.55;danger;11;hot;10;blue;9;true;7
540;cold;23;hot;10;red;23;hot;11;none;23445
541;medium;1234;danger;9;none;9;danger;9;none;0.55
542;true;10;false;23;blue;45.5;medium;0.55;true;23445
543;red;23;hot;45.5;none;23;cold;1234;hot;9
544;cold;11;medium;11;true;9;safe;45.5;danger;23445
545;cold;20.7;hot;7;safe;7;cold;20.7;hot;0.55
546;none;7;red;23;danger;1234;true;23;none;23445
547;safe;9;false;7;hot;23;blue;0.55;true;45.5
548;blue;23445;cold;45.5;red;0.55;blue;11;red;20.7
549;danger;0.55;red;9;cold;0.55;danger;1234;false;7
550;none;1234;blue;1234;danger;23445;medium;7;true;23445
551;true;23;medium;1234;none;23445;cold;20.7;false;9
552;hot;45.5;cold;9;cold;23445;medium;0.55;true;9
553;medium;10;safe;7;blue;10;medium;20.7;red;1234
554;medium;11;true;23;blue;20.7;true;10;safe;0.55
555;medium;10;cold;9;blue;45.5;false;20.7;true;9
556;safe;23445;blue;9;hot;9;true;7;none;9
557;danger;20.7;danger;23;safe;1234;cold;23445;false;45.5
558;safe;23445;cold;45.5;none;11;safe;9;cold;9
559;medium;23;none;9;medium;23445;none;9;hot;11
560;true;7;medium;10;hot;1234;false;10;red;7
561;true;7;safe;9;blue;23;none;11;none;20.7
562;blue;45.5;safe;20.7;true;7;false;0.55;blue;7
563;medium;11;none;45.5;red;9;false;20.7;hot;7
564;blue;9;false;0.55;blue;7;red;23;false;1234
565;none;7;blue;23;cold;23445;none;23445;cold;11
566;false;10;blue;45.5;medium;45.5;red;23;hot;10
567;cold;0.55;safe;0.55;red;23445;hot;1234;true;0.55
568;true;23;safe;7;none;11;blue;0.55;medium;20.7
569;danger;0.55;red;0.55;blue;1234;red;20.7;true;23445
570;hot;10;false;1234;medium;0.55;cold;23;true;1234
571;true;7;danger;9;safe;23445;cold;23445;red;0.55
572;red;23;blue;23;medium;11;medium;9;false;0.55
573;danger;11;cold;45.5;none;0.55;danger;11;danger;0.55
574;blue;20.7;hot;45.5;red;10;hot;23;false;9
575;hot;0.55;none;45.5;red;0.55;true;9;false;1234
576;none;10;safe;11;cold;11;medium;10;none;0.55
577;none;1234;blue;0.55;safe;9;danger;20.7;safe;10
578;true;1234;red;45.5;medium;45.5;false;9;cold;23445
579;blue;23;cold;45.5;none;7;false;45.5;medium;1234
580;cold;45.5;medium;23;red;1234;none;20.7;red;11
581;safe;10;hot;7;blue;20.7;blue;10;cold;23
582;medium;20.7;true;7;cold;20.7;blue;20.7;cold;0.55
583;cold;7;false;45.5;false;45.5;red;23445;red;20.7
584;danger;23;true;9;cold;1234;danger;23;danger;7
585;danger;23;cold;23445;red;9;false;9;true;0.55
586;safe;7;true;1234;cold;20.7;false;20.7;none;23
587;danger;23;safe;7;hot;23445;medium;7;safe;9
588;safe;45.5;false;11;medium;20.7;red;7;danger;23
589;hot;1234;hot;23;danger;7;true;20.7;false;11
590;safe;1234;medium;9;safe;11;cold;23;safe;23
591;medium;23;cold;20.7;true;7;red;23;none;11
592;danger;7;false;20.7;hot;9;true;20.7;medium;11
593;none;11;red;23;none;23445;none;23;blue;11
594;medium;1234;danger;7;true;7;true;7;true;1234
595;medium;10;none;20.7;hot;23445;blue;9;hot;9
596;red;9;hot;23445;danger;45.5;danger;23445;safe;0.55
597;none;23;blue;23445;red;0.55;blue;11;red;20.7
598;blue;1234;safe;20.7;blue;23;none;45.5;danger;23
599;medium;0.55;blue;45.5;none;23445;true;9;hot;10
600;cold;11;true;23445;red;45.5;medium;9;false;7
601;true;20.7;blue;9;none;0.55;blue;11;danger;1234
602;medium;9;blue;1234;cold;0.55;hot;11;none;7
603;cold;10;false;10;hot;23;false;10;danger;11
604;safe;7;blue;0.55;safe;11;danger;0.55;false;1234
605;hot;23445;false;1234;hot;9;medium;9;blue;23
606;danger;0.55;medium;1234;true;23445;cold;45.5;none;9
607;cold;10;danger;20.7;cold;7;cold;23;blue;23
608;red;9;blue;20.7;false;11;blue;9;none;9
609;hot;7;safe;23445;true;11;red;23;medium;23
610;medium;1234;danger;7;safe;0.55;hot;10;true;7
611;medium;1234;none;9;cold;23;medium;0.55;medium;10
612;none;20.7;true;20.7;hot;0.55;true;11;true;11
613;hot;1234;hot;7;blue;23;none;23;none;45.5
614;red;9;safe;1234;safe;45.5;false;11;safe;7
615;medium;20.7;none;23445;red;1234;medium;9;blue;7
616;none;7;safe;45.5;none;10;none;45.5;none;7
617;false;23445;hot;23;red;20.7;none;23445;blue;10
618;blue;11;true;7;none;20.7;blue;1234;hot;23
619;true;7;blue;23445;medium;11;cold;20.7;medium;9
620;safe;23;false;7;red;0.55;false;23445;red;23445
621;blue;20.7;red;10;none;23445;cold;45.5;none;20.7
622;danger;11;safe;11;medium;1234;blue;11;medium;45.5
623;medium;1234;medium;45.5;none;23445;none;7;danger;20.7
624;danger;23;false;45.5;cold;9;blue;10;danger;45.5
625;blue;11;medium;1234;medium;0.55;cold;23;medium;0.55
626;none;1234;false;9;danger;45.5;true;45.5;blue;1234
627;blue;11;red;0.55;red;23445;false;9;medium;9
628;true;0.55;hot;45.5;blue;9;true;1234;false;10
629;medium;1234;false;1234;safe;0.55;none;10;none;10
630;none;10;safe;0.55;danger;11;medium;45.5;cold;20.7
631;cold;1234;cold;9;hot;10;blue;11;red;23
632;none;0.55;true;23445;hot;1234;safe;11;true;11
633;true;45.5;hot;11;medium;45.5;cold;23;true;9
634;false;45.5;red;23445;true;0.55;red;7;blue;23445
635;blue;7;false;0.55;cold;23445;danger;23445;true;45.5
636;red;23;medium;10;safe;45.5;hot;10;true;1234
637;safe;20.7;none;23445;red;7;none;45.5;cold;10
638;blue;23445;medium;11;blue;20.7;medium;20.7;red;0.55
639;hot;9;blue;23445;true;23445;red;1234;blue;0.55
640;danger;9;true;7;none;7;hot;23;hot;20.7
641;true;20.7;red;45.5;safe;1234;safe;45.5;none;9
642;true;1234;danger;23445;none;1234;danger;9;true;0.55
643;false;45.5;red;9;medium;1234;none;0.55;danger;11
644;blue;10;hot;7;danger;23;none;9;safe;11
645;safe;0.55;blue;0.55;false;10;none;23;danger;0.55
646;true;7;safe;10;false;23445;true;9;false;9
647;medium;0.55;red;0.55;false;9;true;9;red;23
648;blue;0.55;cold;23445;safe;20.7;true;10;false;20.7
649;red;7;danger;23;blue;9;cold;45.5;blue;9
650;blue;7;false;10;safe;45.5;cold;0.55;red;20.7
651;medium;1234;true;1234;none;23445;safe;10;none;20.7
652;cold;10;true;23445;none;11;safe;23;blue;23445
653;blue;7;red;11;false;23;cold;1234;hot;20.7
654;safe;1234;blue;23;red;11;blue;9;danger;9
655;blue;20.7;none;23445;danger;11;false;23;false;23
656;true;20.7;false;0.55;red;9;none;11;blue;1234
657;danger;10;false;23;hot;10;blue;45.5;cold;20.7
658;safe;20.7;red;7;safe;10;danger;10;danger;9
659;hot;45.5;false;9;true;23445;danger;20.7;true;10
660;medium;1234;none;45.5;medium;23;cold;45.5;medium;0.55
661;medium;0.55;blue;1234;hot;7;blue;23;blue;10
662;medium;45.5;red;1234;medium;45.5;medium;11;cold;23445
663;danger;1234;none;10;danger;1234;false;23;safe;9
664;medium;45.5;true;23445;red;23445;false;0.55;medium;11
665;medium;10;cold;11;cold;23;red;45.5;cold;20.7
666;true;10;hot;0.55;blue;20.7;danger;7;danger;11
667;false;23445;danger;23;danger;7;red;0.55;safe;23445
668;red;45.5;cold;10;true;1234;danger;23;hot;45.5
669;blue;23445;red;10;none;10;cold;23445;medium;23
670;red;0.55;hot;7;false;45.5;hot;7;safe;20.7
671;red;23445;danger;7;blue;11;blue;45.5;red;7
672;false;20.7;blue;10;safe;0.55;safe;1234;hot;11
673;true;23445;medium;23445;danger;10;safe;45.5;danger;9
674;none;7;hot;11;medium;23;none;45.5;none;23445
675;safe;1234;red;10;none;9;hot;10;true;9
676;red;23445;true;45.5;safe;20.7;medium;7;medium;23
677;none;23;false;7;hot;23;red;45.5;false;9
678;red;10;medium;23;safe;10;blue;23445;danger;23
679;safe;1234;safe;23445;false;1234;true;9;false;1234
680;cold;7;true;10;true;20.7;cold;23;cold;11
681;red;7;danger;11;red;45.5;red;45.5;safe;20.7
682;safe;45.5;false;7;false;7;hot;0.55;safe;23445
683;false;7;danger;7;hot;7;hot;23445;danger;23445
684;red;9;red;0.55;safe;20.7;none;23;red;20.7
685;hot;20.7;hot;7;false;7;none;11;true;0.55
686;blue;0.55;false;23;none;7;medium;7;cold;7
687;blue;1234;red;7;true;7;red;20.7;medium;0.55
688;false;23445;true;1234;blue;0.55;blue;0.55;false;45.5
689;hot;23445;safe;45.5;red;20.7;true;20.7;blue;10
690;red;11;true;45.5;false;20.7;none;10;blue;10
691;true;20.7;true;23;none;1234;none;45.5;danger;7
692;safe;11;true;9;hot;10;true;20.7;danger;1234
693;medium;9;red;20.7;danger;0.55;false;9;hot;23
694;hot;9;medium;1234;medium;1234;false;1234;red;23445
695;false;23;medium;11;true;9;none;1234;safe;1234
696;true;10;cold;1234;hot;23;hot;23445;medium;23
697;cold;23445;red;0.55;false;23;safe;23445;true;1234
698;blue;23;true;9;hot;0.55;false;23;medium;23445
699;hot;0.55;hot;20.7;danger;11;danger;0.55;true;23
700;none;7;none;45.5;medium;0.55;hot;45.5;medium;23
701;red;9;none;20.7;medium;20.7;none;23445;blue;20.7
702;medium;1234;blue;7;medium;10;red;10;false;10
703;medium;20.7;danger;23445;red;0.55;safe;23445;false;45.5
704;hot;9;false;23;cold;20.7;safe;7;danger;9
705;cold;20.7;medium;7;none;10;danger;20.7;red;23
706;false;20.7;danger;45.5;none;10;true;11;danger;7
707;false;9;cold;7;true;23445;red;1234;blue;23
708;safe;23445;false;23;blue;7;hot;9;false;10
709;none;45.5;safe;10;true;20.7;hot;45.5;true;45.5
710;danger;23445;red;1234;false;11;danger;11;danger;11
711;danger;23;none;10;medium;1234;medium;1234;hot;11
712;hot;45.5;false;45.5;false;23;danger;11;medium;9
713;hot;23;cold;23445;red;45.5;false;20.7;red;0.55
714;safe;1234;none;0.55;red;20.7;cold;10;false;9
715;none;23445;cold;1234;safe;11;cold;23;blue;1234
716;danger;23445;none;23445;danger;9;true;20.7;cold;1234
717;true;7;none;0.55;none;23445;blue;11;red;10
718;false;11;medium;10;medium;23445;true;11;danger;20.7
719;medium;9;hot;11;cold;7;medium;9;true;23
720;cold;9;false;1234;false;9;cold;45.5;blue;1234
721;blue;1234;hot;45.5;blue;23;red;1234;safe;9
722;red;10;medium;10;medium;45.5;cold;11;true;7
723;medium;45.5;false;9;medium;1234;true;1234;red;1234
724;false;11;false;23445;danger;20.7;none;23;red;11
725;safe;20.7;hot;23;medium;20.7;danger;9;none;45.5
726;hot;45.5;medium;7;medium;9;blue;0.55;medium;11
727;none;23445;safe;20.7;safe;9;blue;11;hot;1234
728;danger;45.5;red;10;none;23;cold;45.5;none;23
729;true;9;blue;1234;red;0.55;false;45.5;true;1234
730;false;9;none;1234;blue;11;false;45.5;none;11
731;medium;9;true;23;cold;23445;cold;9;blue;9
732;safe;0.55;red;23445;blue;0.55;medium;10;true;23
733;true;10;hot;9;hot;10;true;10;safe;20.7
734;false;0.55;cold;10;true;11;red;1234;blue;23445
735;none;45.5;medium;20.7;danger;23445;medium;20.7;false;45.5
736;none;23445;true;20.7;red;0.55;cold;20.7;cold;23
737;none;10;medium;7;true;23445;medium;23445;blue;7
738;medium;0.55;true;11;cold;20.7;false;9;danger;7
739;none;1234;medium;7;safe;23;medium;23445;hot;10
740;danger;23;danger;45.5;true;11;red;1234;none;0.55
741;none;23;none;11;red;0.55;true;9;cold;7
742;medium;45.5;false;45.5;true;9;cold;20.7;true;7
743;cold;23;hot;23;cold;23;medium;9;none;9
744;red;11;cold;45.5;medium;23;red;1234;danger;1234
745;hot;7;red;7;medium;0.55;cold;20.7;medium;23445
746;false;0.55;medium;10;safe;1234;medium;7;hot;9
747;none;0.55;medium;1234;true;23445;blue;23;blue;23
748;none;20.7;danger;23;blue;11;blue;45.5;red;23
749;true;45.5;blue;11;cold;45.5;none;1234;hot;23
750;danger;0.55;none;23445;safe;11;blue;7;false;0.55
751;danger;7;cold;20.7;cold;23;cold;45.5;none;0.55
752;cold;10;blue;0.55;none;20.7;true;20.7;false;10
753;medium;45.5;none;23445;medium;1234;danger;11;cold;9
754;none;9;blue;0.55;false;20.7;medium;0.55;true;9
755;true;0.55;blue;11;red;9;medium;11;safe;20.7
756;none;23;true;23;hot;23445;hot;23;danger;0.55
757;safe;0.55;blue;10;false;23;safe;45.5;blue;0.55
758;medium;9;true;23445;medium;11;none;20.7;hot;7
759;medium;10;none;0.55;cold;7;none;7;true;23
760;safe;20.7;medium;23;cold;10;cold;11;hot;10
761;red;23445;none;20.7;false;23445;safe;23;blue;20.7
762;safe;9;safe;45.5;blue;10;medium;1234;danger;1234
763;none;10;none;20.7;none;1234;medium;9;false;23445
764;hot;7;false;23;safe;45.5;danger;11;hot;45.5
765;blue;9;false;9;hot;7;true;0.55;red;20.7
766;danger;45.5;cold;10;safe;11;safe;10;none;20.7
767;safe;0.55;safe;20.7;medium;9;cold;20.7;danger;45.5
768;red;0.55;blue;45.5;none;7;safe;45.5;cold;20.7
769;false;10;red;45.5;safe;9;cold;45.5;safe;20.7
770;none;23445;hot;45.5;medium;7;none;20.7;safe;23445
771;cold;7;blue;10;true;23;safe;0.55;danger;23
772;medium;9;hot;23445;red;23;true;11;hot;11
773;red;11;blue;7;false;1234;none;10;hot;7
774;red;9;blue;9;cold;11;true;1234;none;0.55
775;medium;11;safe;20.7;safe;23;blue;0.55;true;10
776;blue;23445;hot;10;red;1234;blue;0.55;blue;7
777;none;9;danger;9;medium;7;none;7;cold;9
778;blue;10;medium;9;none;7;false;10;false;45.5
779;medium;7;cold;10;danger;10;none;23;blue;45.5
780;true;9;cold;1234;true;0.55;red;23445;false;45.5
781;true;10;red;11;red;23445;danger;20.7;blue;1234
782;cold;1234;cold;7;true;23445;medium;9;false;0.55
783;danger;1234;cold;23;medium;11;medium;20.7;hot;23
784;none;10;red;23445;true;10;safe;20.7;danger;23
785;false;1234;true;23445;false;7;red;9;red;23445
786;none;23;none;7;none;11;none;23;blue;23445
787;hot;10;false;11;none;20.7;red;1234;true;1234
788;medium;23445;medium;0.55;medium;10;none;45.5;blue;20.7
789;false;7;false;23445;red;10;red;23;safe;1234
790;true;11;false;23;safe;9;blue;20.7;medium;7
791;safe;10;blue;10;danger;9;safe;9;false;45.5
792;red;0.55;safe;11;safe;1234;true;11;blue;9
793;hot;23;red;10;safe;10;medium;23;none;11
794;cold;1234;red;0.55;danger;0.55;medium;20.7;blue;23
795;danger;7;red;20.7;false;7;cold;10;safe;23445
796;blue;10;safe;1234;none;23;false;20.7;blue;45.5
797;false;7;blue;9;hot;45.5;false;7;false;11
798;false;9;cold;10;cold;9;danger;45.5;safe;23445
799;cold;23;none;23445;none;45.5;hot;9;blue;7
800;red;23;blue;7;red;45.5;red;11;true;7
801;cold;23;medium;1234;medium;0.55;red;10;false;1234
802;red;23445;danger;1234;false;23;false;23;safe;20.7
803;none;7;hot;11;cold;23;danger;10;none;23445
804;red;11;blue;23445;cold;9;danger;45.5;safe;23
805;medium;45.5;cold;20.7;red;7;blue;11;false;11
806;blue;23445;danger;23;hot;9;red;23445;cold;9
807;true;10;true;23445;danger;23;medium;9;none;20.7
808;cold;0.55;hot;1234;none;45.5;none;23;true;9
809;red;10;red;1234;none;7;cold;45.5;medium;7
810;medium;11;safe;10;safe;20.7;safe;11;true;23445
811;true;11;blue;45.5;blue;9;blue;20.7;medium;20.7
812;safe;1234;blue;23;red;23445;blue;1234;cold;20.7
813;red;10;blue;1234;red;23445;medium;1234;none;1234
814;danger;7;danger;9;false;11;blue;10;false;0.55
815;red;1234;true;9;safe;7;false;11;cold;11
816;cold;23;none;0.55;hot;45.5;danger;45.5;blue;1234
817;cold;1234;false;9;red;10;medium;9;false;11
818;safe;10;safe;23445;danger;7;false;45.5;red;23445
819;hot;23;safe;7;danger;10;hot;0.55;cold;23
820;danger;45.5;true;0.55;cold;10;danger;1234;red;0.55
821;safe;11;blue;45.5;medium;0.55;hot;11;danger;0.55
822;false;7;none;7;false;9;red;20.7;blue;20.7
823;cold;23;hot;10;none;45.5;hot;7;blue;20.7
824;hot;20.7;safe;45.5;blue;23445;true;11;hot;20.7
825;blue;0.55;true;11;hot;7;cold;23;true;0.55
826;red;11;danger;0.55;true;23;hot;9;danger;1234
827;none;0.55;medium;45.5;true;10;danger;1234;hot;11
828;safe;23;none;20.7;blue;7;false;23;danger;20.7
829;blue;23445;cold;9;blue;23;hot;23445;none;9
830;blue;23445;danger;0.55;cold;23445;medium;11;hot;23
831;cold;45.5;cold;11;false;10;none;0.55;danger;11
832;false;45.5;medium;45.5;danger;23445;danger;45.5;safe;23
833;false;10;cold;45.5;medium;20.7;none;7;danger;23
834;medium;9;hot;1234;blue;23;danger;45.5;none;23
835;cold;23445;danger;9;blue;45.5;medium;23445;none;23445
836;danger;0.55;red;23445;safe;23445;cold;45.5;safe;10
837;none;1234;false;7;medium;20.7;cold;0.55;hot;0.55
838;cold;11;hot;23;none;23445;safe;0.55;hot;23
839;medium;23445;red;11;blue;0.55;blue;23;red;23445
840;none;23;none;23445;danger;23445;false;10;hot;0.55
841;cold;1234;medium;23445;medium;9;danger;10;blue;1234
842;cold;7;hot;1234;danger;23445;red;0.55;hot;45.5
843;safe;1234;blue;9;blue;10;false;45.5;cold;11
844;safe;1234;cold;20.7;none;45.5;blue;23;blue;23445
845;false;23445;safe;10;none;20.7;red;7;true;23
846;hot;11;medium;11;hot;0.55;hot;45.5;medium;45.5
847;false;10;medium;9;none;23445;safe;0.55;cold;9
848;red;23445;medium;23;blue;45.5;safe;7;cold;11
849;cold;0.55;cold;45.5;none;7;red;11;red;7
850;none;0.55;medium;10;danger;7;true;0.55;false;9
851;cold;9;cold;23445;danger;0.55;hot;0.55;red;1234
852;danger;7;safe;9;none;45.5;cold;20.7;hot;7
853;none;7;danger;1234;true;20.7;true;10;none;45.5
854;blue;1234;medium;20.7;none;45.5;danger;1234;true;23445
855;hot;23;hot;23;false;7;blue;1234;hot;45.5
856;red;10;hot;7;danger;10;blue;20.7;hot;23
857;danger;9;none;20.7;none;45.5;medium;23;none;23445
858;safe;7;danger;11;blue;23445;none;23;danger;20.7
859;true;0.55;safe;23445;medium;10;medium;9;none;1234
860;true;1234;safe;11;red;9;false;1234;medium;11
861;true;23445;false;7;blue;10;none;23445;blue;45.5
862;cold;10;danger;9;blue;0.55;red;0.55;danger;23
863;cold;1234;blue;20.7;false;10;true;23;danger;1234
864;red;11;false;0.55;true;10;false;0.55;none;20.7
865;danger;10;hot;23445;red;9;danger;10;cold;20.7
866;true;11;cold;7;false;11;false;10;medium;0.55
867;false;11;medium;0.55;true;10;medium;9;red;0.55
868;medium;23445;blue;11;medium;23;safe;45.5;medium;45.5
869;blue;23445;false;7;blue;23;cold;0.55;safe;7
870;hot;23;safe;23445;false;45.5;hot;0.55;danger;7
871;safe;11;false;10;red;10;red;45.5;red;1234
872;true;20.7;blue;11;false;23445;medium;23445;danger;9
873;danger;7;blue;23445;medium;45.5;hot;10;danger;10
874;medium;11;none;23;danger;9;false;11;red;7
875;danger;20.7;red;0.55;medium;20.7;hot;23;danger;9
876;false;20.7;none;10;hot;20.7;cold;10;false;9
877;danger;0.55;medium;11;danger;9;false;7;cold;23
878;safe;7;medium;23445;none;7;cold;1234;red;23
879;safe;23445;false;10;hot;7;cold;23445;false;23
880;red;45.5;false;1234;none;45.5;none;23445;true;0.55
881;hot;10;safe;9;blue;23;true;23;true;45.5
882;hot;10;red;11;blue;23;danger;45.5;cold;1234
883;true;0.55;safe;7;medium;7;none;1234;hot;11
884;medium;23445;safe;20.7;safe;20.7;none;1234;red;7
885;cold;23;false;20.7;hot;20.7;true;45.5;medium;7
886;safe;10;safe;9;false;10;none;1234;false;0.55
887;hot;11;blue;23445;hot;10;blue;45.5;safe;10
888;true;10;medium;0.55;safe;0.55;false;9;blue;10
889;danger;0.55;none;23445;blue;1234;cold;23;safe;10
890;false;9;danger;23;hot;7;red;7;blue;11
891;blue;10;safe;45.5;medium;23445;medium;10;false;9
892;medium;9;safe;9;safe;45.5;blue;11;cold;11
893;false;23;none;11;hot;0.55;true;20.7;red;9
894;cold;7;safe;10;blue;23445;blue;9;cold;0.55
895;danger;0.55;hot;45.5;hot;0.55;danger;10;true;45.5
896;blue;23445;cold;23445;blue;0.55;hot;1234;medium;0.55
897;safe;1234;hot;0.55;red;10;hot;10;danger;9
898;true;23445;cold;0.55;blue;0.55;red;23;danger;20.7
899;medium;11;true;10;safe;45.5;true;11;medium;7
900;true;0.55;none;11;true;20.7;safe;7;danger;7
901;cold;23445;none;7;red;1234;safe;7;cold;23
902;medium;11;safe;10;none;9;blue;1234;true;7
903;cold;23445;cold;23;danger;23445;safe;23445;true;1234
904;true;23445;hot;7;none;1234;false;23445;true;23
905;true;7;medium;11;true;23;danger;11;red;23445
906;medium;1234;safe;23;blue;1234;red;9;none;20.7
907;blue;20.7;danger;10;safe;23445;blue;45.5;safe;23
908;safe;1234;cold;1234;danger;11;none;7;medium;9
909;cold;9;true;10;hot;45.5;safe;10;hot;45.5
910;true;45.5;cold;23445;medium;20.7;safe;20.7;none;10
911;false;45.5;danger;10;safe;23445;false;7;danger;10
912;cold;0.55;cold;10;red;9;blue;45.5;danger;45.5
913;danger;20.7;false;45.5;danger;23;red;23;red;23445
914;hot;23445;safe;1234;none;23;medium;10;false;45.5
915;none;23;safe;11;cold;7;none;1234;blue;23
916;blue;23;hot;0.55;blue;9;hot;10;medium;1234
917;red;23445;cold;23;cold;20.7;red;1234;cold;23445
918;danger;23;blue;1234;safe;20.7;none;9;true;1234
919;hot;10;danger;45.5;danger;7;red;0.55;red;45.5
920;red;11;medium;0.55;none;23445;none;10;false;10
921;true;23445;danger;11;red;10;red;0.55;hot;0.55
922;cold;1234;hot;7;none;10;safe;11;none;11
923;danger;20.7;true;11;false;45.5;medium;20.7;blue;23
924;none;45.5;hot;20.7;medium;0.55;medium;9;false;9
925;cold;11;safe;45.5;true;20.7;cold;23;cold;0.55
926;danger;20.7;blue;11;false;7;hot;23445;true;11
927;none;9;red;9;danger;23445;red;23;none;23
928;false;23445;medium;11;cold;23;none;10;blue;1234
929;false;23445;cold;23;none;7;cold;20.7;red;23445
930;blue;20.7;none;10;false;7;danger;11;false;23445
931;true;9;hot;23;danger;23;safe;23;danger;20.7
932;danger;23445;true;9;medium;0.55;blue;9;true;0.55
933;none;45.5;true;1234;true;11;cold;7;safe;9
934;true;7;medium;9;red;1234;true;0.55;none;0.55
935;true;7;safe;10;true;9;none;23;true;11
936;true;0.55;cold;45.5;hot;45.5;medium;45.5;blue;11
937;danger;9;medium;9;danger;7;danger;20.7;blue;9
938;false;23445;safe;23445;cold;10;blue;20.7;safe;23445
939;none;1234;true;20.7;true;9;cold;23;danger;23445
940;false;0.55;none;20.7;danger;1234;cold;45.5;false;23445
941;none;7;cold;23445;safe;7;hot;10;danger;1234
942;danger;9;false;9;true;0.55;blue;23445;false;20.7
943;safe;23;danger;9;false;23445;none;20.7;safe;1234
944;blue;0.55;blue;10;medium;45.5;safe;45.5;none;0.55
945;cold;10;red;9;cold;45.5;red;0.55;none;45.5
946;none;23445;medium;45.5;none;7;red;1234;cold;23
947;red;7;true;23;safe;7;blue;45.5;blue;23445
948;false;1234;blue;10;blue;45.5;danger;11;none;9
949;safe;23445;red;0.55;safe;23;red;0.55;cold;0.55
950;hot;23;red;0.55;false;0.55;medium;10;false;0.55
951;cold;45.5;true;23;true;7;none;23445;none;45.5
952;true;45.5;cold;10;safe;9;danger;23;hot;1234
953;none;23;true;23445;danger;7;none;11;medium;20.7
954;none;10;blue;10;medium;23445;false;20.7;cold;23
955;cold;45.5;safe;23;false;9;true;9;cold;1234
956;danger;1234;hot;23;hot;7;false;9;false;20.7
957;danger;23445;false;23445;none;23445;danger;20.7;false;0.55
958;true;23;hot;23;danger;9;cold;7;danger;0.55
