AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
929;cold;23445;blue;9;safe;9;true;0.55;medium;9
930;true;9;cold;9;medium;45.5;red;45.5;cold;7
931;blue;9;false;11;cold;20.7;hot;45.5;cold;20.7
932;medium;45.5;false;0.55;danger;23;none;1234;red;23
933;red;20.7;blue;0.55;medium;0.55;safe;7;none;7
934;red;23445;red;1234;cold;23445;danger;7;false;11
935;safe;23;red;23445;cold;7;medium;11;safe;11
936;cold;10;medium;23;red;0.55;red;11;false;0.55
937;medium;45.5;cold;7;red;0.55;danger;0.55;true;11
938;danger;23445;medium;7;none;20.7;false;45.5;danger;10
939;hot;20.7;safe;0.55;cold;0.55;true;7;medium;9
940;false;45.5;true;7;blue;1234;danger;23445;danger;23445
941;medium;23;true;9;hot;45.5;hot;45.5;true;11
942;true;23;blue;0.55;blue;7;blue;10;cold;10
943;true;7;none;1234;true;20.7;true;7;none;7
944;danger;11;true;11;hot;11;danger;45.5;blue;9
945;hot;23;cold;1234;false;10;cold;1234;none;11
946;safe;7;safe;0.55;danger;0.55;blue;11;true;45.5
947;medium;23;hot;20.7;medium;0.55;danger;45.5;true;23
948;danger;23;hot;7;medium;10;true;9;true;23
949;danger;1234;danger;23;false;9;medium;0.55;safe;45.5
950;medium;23;none;7;false;45.5;red;45.5;danger;23445
951;true;23;red;23445;cold;1234;safe;20.7;safe;7
952;danger;23445;cold;23445;medium;1234;danger;1234;safe;1234
953;none;11;hot;0.55;hot;10;blue;0.55;cold;9
954;red;10;blue;45.5;none;9;none;23445;medium;23
955;true;23445;cold;11;hot;7;false;0.55;hot;1234
956;hot;0.55;danger;45.5;red;23;safe;0.55;medium;11
957;cold;9;none;7;danger;7;true;23445;medium;11
958;blue;0.55;red;45.5;blue;0.55;medium;45.5;red;0.55
959;none;23;true;45.5;hot;23;medium;20.7;blue;10
960;blue;7;false;23;red;10;danger;7;none;45.5
961;blue;10;none;11;false;10;safe;23445;false;9
962;false;45.5;none;23445;hot;10;none;7;true;11
963;cold;7;hot;10;blue;1234;danger;7;danger;45.5
964;blue;20.7;safe;23;medium;1234;medium;10;cold;45.5
965;none;11;false;1234;true;45.5;none;1234;medium;45.5
966;danger;23;none;9;false;11;blue;23;none;11
967;false;1234;danger;9;medium;11;hot;11;medium;0.55
968;false;9;danger;9;blue;23445;red;7;none;7
969;none;1234;medium;7;true;23;danger;10;safe;1234
970;safe;1234;safe;9;true;1234;none;11;danger;23445
971;danger;0.55;safe;7;hot;20.7;safe;45.5;true;1234
972;blue;7;red;0.55;danger;0.55;blue;10;hot;0.55
973;safe;45.5;none;23445;danger;10;cold;20.7;hot;23
974;safe;11;blue;10;danger;23;none;7;hot;11
975;cold;23;false;23;true;0.55;none;10;false;7
976;safe;23445;hot;11;danger;0.55;true;9;blue;23
977;false;1234;danger;9;medium;7;medium;1234;safe;1234
978;false;23445;blue;11;danger;1234;cold;20.7;none;9
979;red;45.5;cold;45.5;none;9;true;1234;false;1234
980;red;0.55;blue;10;medium;10;hot;1234;medium;0.55
981;red;11;medium;23445;false;45.5;blue;0.55;medium;20.7
982;none;23445;danger;23;danger;0.55;blue;23445;danger;1234
983;cold;7;red;7;cold;20.7;blue;11;medium;0.55
984;medium;10;cold;10;none;23;blue;20.7;danger;9
985;safe;0.55;danger;23445;medium;23445;medium;20.7;false;23
986;safe;11;true;9;blue;45.5;hot;0.55;danger;10
987;safe;1234;false;9;medium;9;none;10;false;45.5
988;red;23445;safe;9;medium;9;none;1234;danger;23445
989;safe;20.7;danger;23;danger;11;false;20.7;none;23445
990;none;45.5;danger;45.5;hot;23445;danger;9;red;23445
991;red;23;true;11;blue;0.55;red;1234;red;7
992;blue;23;medium;11;medium;10;danger;0.55;danger;10
993;danger;7;false;7;false;1234;medium;23445;true;45.5
994;none;1234;medium;9;false;10;safe;20.7;blue;23
995;red;45.5;red;0.55;cold;0.55;medium;1234;danger;11
996;true;20.7;safe;20.7;true;45.5;red;9;true;11
997;cold;7;blue;9;danger;7;none;7;hot;9
998;red;23;none;1234;none;9;false;9;none;20.7
999;safe;9;hot;10;cold;23;safe;45.5;danger;10
1000;true;23;safe;7;blue;20.7;cold;9;none;45.5
1001;blue;20.7;red;1234;cold;10;medium;23;medium;7
1002;red;23445;danger;1234;red;23;danger;9;red;23
1003;true;20.7;cold;20.7;none;10;safe;20.7;safe;7
1004;true;23;cold;7;false;10;false;11;red;7
1005;red;23445;false;0.55;safe;1234;medium;45.5;danger;11
1006;danger;45.5;safe;1234;red;10;cold;7;safe;1234
1007;medium;9;medium;23445;false;45.5;true;10;red;45.5
1008;cold;10;blue;10;cold;7;blue;20.7;cold;23445
1009;cold;23445;false;0.55;none;10;cold;10;false;11
1010;hot;20.7;medium;11;none;11;hot;9;red;11
1011;safe;11;true;45.5;hot;1234;red;11;true;7
1012;safe;45.5;cold;23;true;1234;hot;23;false;23445
1013;hot;11;red;0.55;false;10;red;0.55;danger;23445
1014;false;0.55;safe;10;blue;11;red;1234;danger;23
1015;danger;23445;none;9;cold;0.55;red;45.5;none;23
1016;true;1234;true;1234;blue;23;safe;7;blue;1234
1017;true;45.5;red;23;danger;0.55;medium;23445;true;45.5
1018;false;1234;true;45.5;hot;1234;true;10;cold;45.5
1019;blue;23445;safe;10;cold;23445;true;20.7;false;45.5
1020;safe;45.5;false;11;danger;23;danger;23445;hot;9
1021;true;0.55;medium;10;cold;1234;false;7;blue;23
1022;none;20.7;danger;20.7;cold;9;safe;1234;true;11
1023;cold;45.5;false;23;false;10;danger;20.7;cold;20.7
1024;cold;1234;blue;10;red;7;safe;45.5;safe;45.5
1025;hot;20.7;danger;7;true;23;none;10;hot;10
1026;medium;20.7;true;0.55;medium;20.7;none;9;blue;9
1027;false;7;blue;7;none;11;red;23445;danger;45.5
1028;cold;23445;hot;0.55;none;11;hot;10;none;45.5
1029;none;23445;danger;7;none;9;false;11;none;0.55
1030;blue;9;hot;9;danger;10;false;9;blue;45.5
1031;true;45.5;true;11;blue;23445;hot;11;medium;1234
1032;blue;9;red;20.7;hot;11;false;1234;true;11
1033;cold;10;true;45.5;hot;23;danger;10;none;45.5
1034;safe;11;cold;1234;cold;0.55;hot;23445;safe;11
1035;medium;0.55;safe;20.7;hot;23;medium;45.5;none;9
1036;safe;20.7;none;7;safe;20.7;cold;7;safe;9
1037;red;9;hot;45.5;safe;7;danger;11;danger;23
1038;cold;23445;danger;0.55;cold;9;red;11;red;10
1039;safe;1234;true;23445;safe;10;blue;11;false;7
1040;medium;45.5;cold;0.55;cold;1234;cold;0.55;blue;23445
1041;true;9;danger;10;false;0.55;safe;0.55;medium;45.5
1042;hot;45.5;true;23445;true;10;blue;1234;safe;1234
1043;blue;20.7;none;20.7;false;7;red;1234;cold;1234
1044;blue;23445;safe;11;red;1234;safe;23;medium;9
1045;cold;10;red;0.55;false;45.5;false;10;blue;10
1046;true;0.55;none;1234;safe;11;cold;45.5;red;7
1047;danger;1234;none;0.55;none;7;cold;10;medium;23445
1048;cold;23;danger;20.7;none;10;true;11;danger;23445
1049;true;9;medium;11;true;1234;safe;23445;cold;20.7
1050;false;11;red;1234;hot;10;none;0.55;none;23445
1051;danger;10;red;7;cold;1234;blue;20.7;medium;10
1052;red;7;red;23445;false;7;red;1234;danger;23
1053;false;23445;none;10;true;0.55;medium;23;true;9
1054;medium;23;red;9;cold;45.5;safe;11;true;45.5
1055;cold;9;none;10;red;0.55;blue;20.7;true;23445
1056;safe;10;safe;45.5;medium;23445;none;0.55;danger;0.55
1057;medium;10;true;23445;safe;23445;false;7;danger;10
1058;true;7;none;1234;safe;11;blue;9;true;0.55
1059;cold;45.5;red;9;false;0.55;medium;23;hot;45.5
1060;none;45.5;red;11;blue;1234;blue;11;medium;23
1061;safe;7;red;45.5;false;20.7;true;45.5;medium;0.55
1062;medium;23445;danger;10;red;1234;blue;7;danger;9
1063;safe;20.7;red;9;none;7;blue;10;true;23
1064;none;0.55;blue;20.7;none;7;cold;9;red;7
1065;safe;1234;red;9;safe;45.5;red;0.55;hot;23
1066;safe;11;false;1234;red;20.7;medium;7;red;23
1067;false;9;red;23445;danger;20.7;safe;45.5;danger;9
1068;none;23;hot;0.55;medium;7;cold;23445;blue;9
1069;red;7;true;45.5;medium;0.55;red;23445;none;7
1070;cold;11;red;20.7;safe;10;none;11;false;23445
1071;true;20.7;safe;7;true;9;danger;1234;medium;9
1072;danger;45.5;safe;9;true;11;cold;9;none;9
1073;medium;10;none;23;none;11;medium;23445;red;9
1074;cold;10;hot;23;false;20.7;cold;20.7;safe;23
1075;medium;1234;hot;0.55;hot;20.7;medium;45.5;hot;23445
1076;hot;11;hot;0.55;danger;23445;false;0.55;cold;7
1077;false;0.55;blue;23445;true;10;blue;20.7;hot;10
1078;danger;10;cold;1234;true;23;blue;0.55;cold;23445
1079;danger;11;red;23;red;0.55;none;20.7;cold;0.55
1080;hot;20.7;true;10;cold;23445;true;7;hot;11
1081;safe;45.5;blue;1234;cold;1234;cold;45.5;red;45.5
1082;cold;20.7;false;9;true;45.5;blue;11;cold;7
1083;none;23445;hot;11;true;20.7;false;20.7;blue;20.7
1084;false;11;medium;23445;medium;11;medium;23;medium;20.7
1085;blue;45.5;red;9;red;9;danger;11;false;23445
1086;blue;0.55;none;9;hot;23;medium;1234;none;9
1087;true;20.7;true;0.55;none;9;safe;10;danger;23445
1088;red;11;false;10;medium;7;false;10;safe;1234
1089;red;0.55;false;10;medium;23445;cold;45.5;true;23445
1090;red;1234;safe;20.7;medium;23445;medium;0.55;danger;10
1091;none;0.55;none;11;true;7;safe;45.5;none;11
1092;true;10;medium;11;none;11;cold;45.5;hot;45.5
1093;hot;11;none;23;hot;1234;cold;1234;danger;20.7
1094;danger;20.7;safe;1234;true;23;safe;10;red;1234
1095;hot;1234;red;1234;false;10;false;11;blue;20.7
1096;blue;9;blue;0.55;danger;0.55;safe;45.5;false;23445
1097;false;23;medium;45.5;false;1234;false;7;blue;11
1098;false;20.7;cold;20.7;safe;0.55;medium;1234;danger;23
1099;blue;23445;true;10;medium;7;danger;9;false;23445
1100;false;45.5;true;0.55;safe;23445;safe;23445;blue;9
1101;none;1234;hot;11;medium;45.5;none;23;blue;9
1102;cold;0.55;false;23;cold;0.55;blue;7;danger;23
1103;blue;11;safe;45.5;danger;1234;none;11;false;20.7
1104;hot;45.5;danger;20.7;medium;9;blue;23;cold;11
1105;red;20.7;safe;23445;safe;10;danger;0.55;hot;0.55
1106;safe;23445;blue;23;medium;11;cold;7;none;11
1107;red;1234;danger;45.5;none;0.55;true;11;true;23445
1108;medium;23445;cold;20.7;none;10;medium;11;safe;23
1109;hot;0.55;hot;0.55;none;0.55;red;9;none;45.5
1110;hot;23;false;10;red;45.5;none;23445;danger;0.55
1111;none;20.7;medium;7;true;20.7;true;9;blue;9
1112;cold;9;cold;23445;medium;23;cold;10;cold;11
1113;blue;7;red;1234;none;23;danger;7;medium;11
1114;true;11;hot;11;danger;7;true;7;true;23445
1115;false;0.55;safe;7;none;20.7;none;10;red;9
1116;none;11;hot;11;cold;23445;safe;1234;red;11
1117;safe;9;none;1234;false;23;danger;7;none;10
1118;true;9;hot;1234;blue;23;medium;0.55;hot;20.7
1119;false;20.7;hot;10;danger;23;blue;0.55;hot;45.5
1120;none;20.7;none;9;true;23;false;10;safe;9
1121;safe;23;false;10;safe;10;red;23;medium;9
1122;safe;23445;medium;11;cold;23;safe;1234;safe;20.7
1123;true;9;cold;11;danger;11;blue;9;danger;45.5
1124;true;20.7;none;45.5;hot;45.5;false;0.55;red;0.55
1125;false;1234;danger;9;safe;23445;hot;45.5;safe;20.7
1126;blue;23;cold;9;true;10;hot;23;true;9
1127;medium;23;danger;1234;safe;9;danger;9;red;0.55
1128;cold;23;cold;7;hot;20.7;hot;23;true;0.55
1129;none;0.55;blue;45.5;cold;11;blue;45.5;hot;1234
1130;medium;1234;red;0.55;blue;23445;false;1234;true;9
1131;red;23445;red;20.7;blue;23445;medium;1234;safe;10
1132;cold;0.55;none;10;red;0.55;blue;23445;cold;23
1133;red;45.5;hot;23445;cold;9;none;11;none;0.55
1134;cold;45.5;false;23;hot;1234;red;20.7;none;9
1135;medium;10;none;23445;safe;20.7;medium;11;danger;9
1136;none;45.5;cold;23;true;45.5;danger;7;danger;9
1137;safe;9;false;0.55;hot;23;medium;45.5;hot;11
1138;hot;10;safe;7;cold;20.7;safe;11;medium;1234
1139;safe;1234;danger;23;safe;45.5;false;11;medium;45.5
1140;cold;45.5;cold;11;red;11;false;20.7;false;0.55
1141;hot;23445;none;10;true;0.55;medium;45.5;false;9
1142;medium;11;red;7;red;0.55;safe;23445;danger;23
1143;false;11;cold;45.5;cold;23445;cold;9;danger;23
1144;medium;23445;none;0.55;hot;10;cold;7;danger;20.7
1145;safe;9;safe;11;false;11;medium;11;false;9
1146;hot;20.7;false;0.55;none;20.7;safe;0.55;none;0.55
1147;blue;10;blue;45.5;medium;7;blue;1234;false;23
1148;safe;11;hot;45.5;cold;23445;false;45.5;medium;23
1149;false;0.55;medium;45.5;false;23445;medium;1234;danger;10
1150;danger;9;cold;45.5;none;7;none;23445;red;11
1151;blue;9;hot;23;hot;10;cold;23445;true;1234
1152;safe;20.7;none;1234;blue;10;cold;0.55;false;7
1153;blue;11;cold;11;safe;7;red;23445;safe;1234
1154;danger;9;danger;9;false;23445;medium;11;false;1234
1155;cold;20.7;safe;11;none;7;blue;23;false;0.55
1156;cold;11;true;11;blue;23445;danger;0.55;none;11
1157;true;20.7;danger;23;red;23;red;20.7;none;7
1158;danger;23;danger;11;cold;23445;safe;45.5;red;11
1159;false;20.7;cold;0.55;red;10;safe;20.7;blue;0.55
1160;safe;9;red;7;blue;10;none;23;false;20.7
1161;safe;23;danger;0.55;safe;45.5;true;20.7;medium;23445
1162;safe;1234;red;0.55;safe;45.5;true;7;none;23
1163;safe;9;blue;0.55;medium;7;red;10;true;1234
1164;danger;11;medium;10;medium;45.5;safe;20.7;blue;7
1165;danger;20.7;red;45.5;true;23;medium;20.7;hot;20.7
1166;blue;0.55;false;20.7;cold;10;hot;11;cold;10
1167;danger;0.55;cold;23;false;11;safe;10;red;0.55
1168;none;10;cold;7;hot;10;none;45.5;true;10
1169;none;1234;false;23;hot;45.5;none;1234;safe;23
1170;none;45.5;blue;23445;red;1234;none;23;cold;10
1171;safe;9;medium;9;red;23445;cold;9;danger;10
1172;safe;0.55;danger;0.55;danger;7;none;1234;red;23
1173;false;20.7;safe;20.7;true;45.5;cold;11;medium;20.7
1174;cold;9;medium;11;red;7;medium;0.55;red;45.5
1175;blue;9;true;20.7;blue;7;false;0.55;blue;0.55
1176;medium;23;true;20.7;false;0.55;none;1234;cold;23
1177;false;23445;false;45.5;true;0.55;none;0.55;blue;7
1178;cold;20.7;none;23;true;0.55;none;45.5;true;45.5
1179;blue;9;cold;11;danger;1234;medium;20.7;hot;7
1180;blue;0.55;blue;23445;blue;9;false;11;safe;9
1181;false;11;hot;10;false;11;false;11;blue;11
1182;false;11;true;23;hot;45.5;medium;0.55;none;20.7
1183;red;11;red;23445;cold;23445;true;10;cold;45.5
1184;danger;11;blue;11;blue;0.55;hot;20.7;safe;9
1185;none;23445;none;23445;danger;45.5;blue;45.5;false;11
1186;cold;11;true;0.55;safe;45.5;medium;45.5;medium;1234
1187;true;23445;false;11;danger;11;danger;10;true;9
1188;cold;9;true;7;red;10;true;45.5;false;1234
1189;cold;45.5;cold;23445;true;0.55;false;0.55;none;23445
1190;false;1234;medium;11;safe;23445;none;23;safe;20.7
1191;none;1234;safe;23445;none;20.7;true;9;red;45.5
1192;hot;23;cold;11;red;45.5;hot;45.5;true;0.55
1193;blue;1234;true;23;red;0.55;false;9;hot;20.7
1194;hot;7;red;0.55;hot;10;safe;45.5;danger;11
1195;false;9;false;11;false;23;cold;23;medium;9
1196;false;45.5;none;11;hot;9;true;23445;safe;11
1197;cold;23;danger;9;safe;1234;hot;0.55;blue;23
1198;blue;20.7;safe;11;medium;10;none;0.55;hot;10
1199;none;23445;safe;9;false;0.55;safe;0.55;cold;10
1200;true;45.5;danger;45.5;blue;1234;cold;45.5;cold;1234
1201;safe;1234;cold;20.7;red;1234;safe;11;red;10
1202;true;45.5;cold;10;safe;23;blue;0.55;medium;10
1203;false;23445;none;9;red;11;safe;10;none;0.55
1204;hot;23445;medium;10;true;1234;medium;7;false;23
1205;false;10;true;20.7;medium;0.55;false;23445;safe;9
1206;hot;23;false;20.7;none;0.55;hot;10;safe;45.5
1207;cold;20.7;hot;45.5;hot;10;danger;1234;hot;45.5
1208;true;23;red;45.5;none;0.55;hot;7;true;10
1209;red;23;danger;23;none;45.5;false;23;hot;11
1210;cold;45.5;false;23445;false;20.7;none;45.5;safe;7
1211;false;45.5;false;9;medium;45.5;hot;10;false;45.5
1212;cold;45.5;blue;9;blue;7;cold;45.5;hot;1234
1213;cold;45.5;cold;11;red;7;none;1234;cold;45.5
1214;true;11;false;7;cold;23445;true;11;hot;23
1215;false;45.5;red;1234;hot;45.5;hot;45.5;medium;10
1216;safe;1234;blue;10;hot;45.5;safe;11;none;0.55
1217;none;7;false;9;false;23445;true;20.7;medium;23
1218;red;10;blue;11;false;9;medium;0.55;hot;9
1219;none;0.55;blue;23445;hot;45.5;blue;9;medium;23
1220;red;1234;blue;23445;cold;20.7;none;7;true;0.55
1221;cold;0.55;true;9;medium;1234;true;23445;red;11
1222;danger;23445;blue;1234;medium;23445;false;7;red;10
1223;cold;10;medium;23;danger;9;medium;11;hot;9
1224;cold;0.55;none;11;safe;23445;true;20.7;safe;9
1225;red;10;cold;1234;blue;23445;none;23445;red;10
1226;false;1234;true;1234;safe;11;true;7;safe;7
1227;true;10;cold;9;danger;0.55;blue;23;danger;0.55
1228;medium;0.55;none;20.7;false;7;false;11;danger;1234
1229;medium;1234;red;23;blue;23;none;23445;hot;20.7
1230;safe;9;danger;23;none;20.7;false;0.55;true;7
1231;medium;45.5;danger;7;safe;1234;none;10;none;11
1232;safe;1234;hot;23;false;23;cold;23;red;45.5
1233;medium;23;blue;1234;medium;0.55;blue;20.7;none;23445
1234;hot;0.55;blue;23;medium;9;cold;11;red;9
1235;blue;23;none;23;danger;20.7;false;45.5;cold;20.7
1236;none;1234;blue;1234;none;0.55;true;23;false;20.7
1237;blue;23445;none;23;blue;9;red;0.55;cold;9
1238;safe;20.7;medium;11;safe;1234;false;1234;safe;11
1239;blue;1234;medium;23445;medium;45.5;blue;7;safe;7
1240;danger;11;safe;11;medium;0.55;hot;23445;medium;10
1241;none;20.7;true;11;false;10;none;45.5;false;23
1242;hot;7;safe;1234;medium;7;danger;10;danger;0.55
1243;medium;20.7;blue;23445;true;9;red;7;true;23
1244;blue;45.5;red;23445;none;0.55;safe;7;danger;0.55
1245;false;45.5;medium;45.5;true;11;true;0.55;medium;45.5
1246;safe;20.7;red;45.5;hot;7;false;7;true;45.5
1247;false;23445;blue;0.55;none;23;true;10;false;0.55
1248;medium;23;cold;1234;safe;7;true;1234;blue;10
1249;danger;1234;blue;0.55;red;23445;false;23445;medium;45.5
1250;true;1234;red;10;red;23445;hot;9;false;45.5
1251;safe;1234;true;23445;false;11;none;23;red;11
1252;cold;0.55;true;0.55;medium;23445;danger;23;medium;20.7
1253;false;23445;false;23445;medium;1234;medium;7;hot;0.55
1254;none;0.55;hot;0.55;hot;0.55;none;20.7;red;23
1255;blue;1234;blue;7;false;9;blue;0.55;hot;23
1256;false;10;blue;0.55;medium;0.55;cold;20.7;safe;11
1257;hot;10;danger;23445;red;9;cold;23;blue;23
1258;false;0.55;red;10;blue;45.5;none;45.5;red;0.55
1259;false;11;cold;0.55;none;11;true;20.7;danger;45.5
1260;cold;23;false;9;cold;10;hot;23445;blue;11
1261;blue;23;danger;10;true;20.7;true;45.5;blue;20.7
1262;danger;1234;false;9;danger;45.5;danger;10;medium;0.55
1263;safe;10;cold;0.55;cold;45.5;cold;11;false;0.55
1264;red;20.7;blue;0.55;medium;20.7;true;11;hot;0.55
1265;danger;45.5;blue;23445;medium;0.55;hot;9;true;10
1266;safe;0.55;blue;11;true;9;hot;23;safe;11
1267;red;23;medium;9;true;10;hot;23;hot;20.7
1268;red;7;cold;23445;false;0.55;blue;1234;true;9
1269;red;23445;none;10;medium;23445;cold;20.7;cold;20.7
1270;danger;20.7;safe;7;true;20.7;none;23445;false;20.7
1271;true;0.55;true;7;medium;20.7;medium;9;cold;20.7
1272;false;20.7;red;23;false;7;red;10;false;7
1273;false;23445;cold;23445;none;11;cold;11;none;0.55
1274;medium;0.55;false;23445;true;45.5;true;23;blue;0.55
1275;medium;10;hot;1234;blue;23445;false;9;hot;11
1276;false;10;danger;7;red;11;hot;23445;blue;23445
1277;danger;23445;blue;11;cold;23445;danger;20.7;red;23
1278;danger;7;cold;23;danger;1234;danger;20.7;red;1234
1279;none;10;red;45.5;none;45.5;true;45.5;true;23
1280;hot;9;blue;20.7;medium;45.5;medium;9;cold;0.55
1281;blue;23;red;7;false;10;false;45.5;red;45.5
1282;blue;45.5;false;23445;danger;9;hot;9;none;23
1283;false;23;true;23445;cold;0.55;cold;1234;none;1234
1284;true;0.55;none;23;danger;10;false;1234;safe;20.7
1285;red;10;red;11;safe;23445;safe;7;none;11
1286;none;23;cold;23445;false;20.7;medium;10;cold;11
1287;red;11;hot;9;blue;9;hot;9;blue;9
1288;none;23;cold;9;false;23445;none;7;red;0.55
1289;medium;1234;false;23;true;23;medium;11;cold;1234
1290;safe;10;safe;9;true;9;none;0.55;false;10
1291;red;0.55;none;11;none;45.5;cold;0.55;red;23445
1292;safe;23;safe;7;true;11;medium;20.7;medium;0.55
1293;blue;1234;danger;7;blue;1234;hot;23;blue;23445
1294;true;23;danger;23;medium;7;hot;23;cold;7
1295;true;9;danger;11;true;20.7;none;23445;none;0.55
1296;blue;20.7;hot;10;safe;11;danger;7;none;7
1297;none;7;danger;23;true;10;red;0.55;blue;9
1298;none;23445;medium;23;safe;23;safe;1234;red;1234
1299;danger;9;danger;11;safe;7;none;0.55;safe;9
1300;hot;23;safe;9;medium;23;true;0.55;red;9
1301;blue;45.5;blue;0.55;true;23445;red;0.55;true;45.5
1302;false;23;cold;7;false;7;blue;23445;safe;23
1303;hot;0.55;danger;23445;hot;11;none;9;medium;11
1304;cold;1234;danger;0.55;hot;45.5;true;23445;medium;20.7
1305;true;23445;true;0.55;safe;20.7;red;0.55;medium;45.5
1306;medium;9;red;10;blue;10;false;7;blue;20.7
1307;cold;11;none;45.5;cold;45.5;true;0.55;safe;23
1308;cold;7;none;23;danger;0.55;cold;11;hot;10
1309;safe;20.7;hot;20.7;hot;23;none;0.55;safe;7
1310;true;45.5;red;23445;true;45.5;cold;1234;none;10
1311;cold;10;hot;9;safe;9;danger;1234;none;7
1312;blue;23445;blue;45.5;true;23;red;23445;blue;7
1313;medium;10;medium;23445;true;0.55;hot;0.55;false;1234
1314;hot;0.55;hot;9;false;10;true;20.7;none;7
1315;red;0.55;red;10;false;23445;medium;10;true;7
1316;blue;9;danger;7;none;23;danger;11;true;1234
1317;false;23;true;9;safe;20.7;cold;11;danger;9
1318;hot;11;hot;7;danger;20.7;safe;23445;safe;11
1319;none;11;none;23;none;20.7;red;10;hot;23
1320;true;10;hot;23445;false;7;medium;7;red;0.55
1321;red;45.5;hot;45.5;none;11;hot;45.5;hot;23
1322;false;7;medium;7;danger;0.55;red;9;false;11
1323;true;23;false;7;danger;1234;true;45.5;blue;9
1324;red;11;red;7;hot;23;hot;10;danger;11
1325;cold;23;hot;1234;blue;23;cold;23445;safe;0.55
1326;true;11;none;10;hot;7;red;11;none;23445
1327;safe;45.5;blue;0.55;cold;11;false;11;hot;23
1328;true;0.55;false;20.7;danger;11;false;23;hot;10
1329;safe;20.7;false;1234;medium;11;none;7;cold;1234
1330;medium;11;hot;11;medium;11;none;45.5;red;23
1331;none;0.55;safe;11;cold;11;medium;0.55;red;20.7
1332;blue;23;true;1234;red;20.7;none;9;red;45.5
1333;medium;1234;blue;45.5;cold;9;medium;9;safe;11
1334;red;23;cold;9;danger;1234;hot;0.55;danger;45.5
1335;medium;23445;blue;7;true;23;none;0.55;hot;7
1336;true;45.5;red;9;hot;10;blue;7;medium;23445
1337;safe;23;medium;20.7;hot;0.55;blue;9;hot;45.5
1338;danger;9;danger;20.7;hot;7;blue;20.7;danger;7
1339;none;10;none;0.55;cold;20.7;red;20.7;cold;0.55
1340;safe;1234;safe;10;none;7;danger;11;blue;10
1341;medium;9;red;1234;none;7;false;1234;medium;45.5
1342;danger;7;danger;20.7;blue;1234;blue;20.7;hot;20.7
1343;blue;23445;true;0.55;false;45.5;none;9;red;7
1344;red;10;blue;45.5;safe;10;none;1234;safe;1234
1345;red;1234;hot;7;cold;1234;true;1234;safe;23
1346;safe;1234;blue;45.5;true;23445;safe;0.55;none;23
1347;none;23445;true;0.55;medium;20.7;cold;20.7;blue;23
1348;none;23445;safe;7;danger;45.5;medium;1234;blue;20.7
1349;danger;10;true;7;hot;0.55;blue;45.5;false;1234
1350;medium;7;none;7;safe;20.7;blue;9;hot;23
1351;safe;20.7;cold;0.55;red;11;red;11;true;9
1352;safe;10;cold;10;true;1234;hot;9;blue;0.55
1353;red;45.5;danger;45.5;cold;45.5;false;23;blue;45.5
1354;danger;10;hot;23;danger;20.7;none;20.7;none;9
1355;safe;23;blue;11;true;11;cold;23445;safe;11
1356;false;20.7;blue;20.7;danger;23445;danger;10;safe;45.5
1357;true;7;danger;10;true;45.5;false;23445;blue;0.55
1358;true;7;red;10;true;9;safe;7;medium;0.55
1359;false;10;false;7;hot;7;true;11;none;23445
1360;hot;9;blue;45.5;blue;20.7;true;10;blue;0.55
1361;danger;7;hot;0.55;danger;9;false;9;medium;23445
1362;danger;23;hot;20.7;cold;7;false;11;red;0.55
1363;blue;20.7;cold;23445;hot;7;false;11;true;9
1364;medium;23;false;11;danger;0.55;hot;1234;hot;23445
1365;hot;10;danger;1234;medium;20.7;red;11;safe;1234
1366;red;1234;none;9;none;23;true;23445;none;1234
1367;medium;9;none;23;safe;23;hot;23445;false;9
1368;safe;45.5;safe;0.55;safe;10;safe;11;blue;7
1369;medium;23445;red;11;false;9;none;20.7;red;23445
1370;cold;0.55;safe;11;true;7;medium;7;danger;23
1371;false;20.7;true;0.55;medium;9;safe;0.55;false;45.5
1372;none;0.55;blue;7;hot;23;cold;11;cold;11
1373;false;10;true;23;medium;23;cold;9;medium;11
1374;hot;10;blue;1234;true;7;blue;20.7;cold;23445
1375;cold;20.7;medium;23445;false;1234;medium;45.5;safe;10
1376;blue;11;hot;23445;false;9;safe;23445;red;9
1377;red;23445;cold;0.55;red;9;hot;9;none;20.7
1378;cold;20.7;cold;20.7;blue;45.5;hot;7;danger;0.55
1379;true;10;true;9;hot;7;false;45.5;false;0.55
1380;none;1234;danger;23;hot;23445;true;23445;cold;11
1381;red;9;none;10;blue;20.7;red;10;none;7
1382;blue;20.7;danger;11;hot;9;none;45.5;none;23445
1383;medium;23445;blue;7;safe;23445;medium;23;none;11
1384;blue;11;none;45.5;hot;10;cold;10;danger;11
1385;blue;10;none;0.55;cold;9;danger;9;safe;9
1386;true;23445;true;0.55;cold;45.5;hot;11;danger;45.5
1387;blue;23445;cold;45.5;true;45.5;cold;20.7;danger;1234
1388;cold;20.7;none;0.55;safe;10;red;23445;hot;9
1389;medium;23;medium;20.7;cold;11;cold;20.7;none;10
1390;true;1234;safe;11;none;45.5;true;9;safe;23445
1391;safe;23445;none;11;danger;9;cold;9;medium;0.55
1392;medium;20.7;cold;11;true;23445;false;9;red;7
1393;medium;20.7;hot;11;true;23445;none;10;hot;0.55
