AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
473;hot;0.55;true;23;hot;45.5;red;20.7;false;45.5
474;cold;23;hot;20.7;blue;9;red;11;safe;45.5
475;none;11;red;23445;medium;1234;red;23445;red;7
476;safe;20.7;medium;9;red;45.5;cold;1234;danger;1234
477;red;0.55;blue;45.5;red;9;hot;9;blue;45.5
478;danger;7;none;7;medium;10;false;23445;true;11
479;danger;23;blue;20.7;cold;23445;false;9;safe;0.55
480;none;9;true;1234;hot;0.55;safe;45.5;blue;45.5
481;true;9;medium;20.7;red;1234;cold;0.55;blue;0.55
482;none;10;none;7;none;45.5;medium;7;red;1234
483;safe;11;cold;9;none;9;red;0.55;hot;10
484;medium;1234;medium;23445;false;9;safe;45.5;safe;9
485;none;0.55;true;45.5;cold;1234;hot;20.7;none;45.5
486;safe;9;false;23445;danger;20.7;false;7;red;23445
487;false;9;true;0.55;none;23;cold;20.7;true;23
488;hot;11;medium;0.55;cold;9;safe;23445;red;10
489;safe;9;false;20.7;none;9;true;23445;medium;9
490;blue;45.5;hot;1234;safe;23445;true;45.5;blue;7
491;none;9;danger;23;hot;1234;medium;20.7;danger;23445
492;none;10;danger;11;cold;9;true;7;red;23
493;red;7;blue;0.55;hot;10;cold;11;hot;9
494;true;7;false;23;red;10;danger;23;red;10
495;false;23445;true;23;none;0.55;none;11;blue;7
496;false;23445;medium;45.5;safe;11;true;23445;safe;45.5
497;hot;7;red;20.7;none;10;none;0.55;medium;9
498;cold;9;medium;10;true;11;safe;45.5;medium;11
499;blue;45.5;red;1234;blue;1234;none;9;false;7
500;medium;23445;false;23;red;23445;danger;0.55;false;23445
501;danger;23445;true;20.7;hot;1234;safe;23445;cold;20.7
502;danger;1234;safe;23445;blue;45.5;red;0.55;cold;23445
503;hot;1234;blue;45.5;cold;20.7;false;23445;safe;10
504;medium;0.55;false;7;none;10;safe;0.55;none;23445
505;danger;20.7;medium;7;true;11;true;9;medium;9
506;safe;23;danger;23;cold;20.7;none;11;false;23445
507;medium;1234;true;11;danger;7;medium;1234;cold;11
508;medium;1234;cold;23445;blue;11;blue;23;blue;7
509;blue;45.5;cold;20.7;medium;0.55;safe;7;hot;20.7
510;none;11;medium;11;blue;7;false;7;blue;7
511;safe;9;hot;7;false;45.5;safe;1234;danger;10
512;danger;10;safe;23445;red;7;blue;10;hot;10
513;false;10;safe;45.5;none;0.55;blue;9;false;23445
514;safe;10;danger;20.7;true;9;medium;23445;safe;11
515;false;1234;blue;23;hot;20.7;red;0.55;red;20.7
516;cold;0.55;cold;9;safe;45.5;cold;11;blue;20.7
517;blue;0.55;medium;45.5;hot;1234;cold;7;safe;10
518;medium;7;hot;23445;hot;9;false;9;cold;7
519;false;0.55;medium;45.5;cold;10;none;10;red;20.7
520;medium;20.7;hot;20.7;safe;20.7;safe;45.5;false;23
521;cold;9;red;45.5;red;7;blue;23445;red;23
522;red;10;blue;23445;none;10;danger;45.5;cold;10
523;hot;23;true;11;red;10;cold;23;danger;20.7
524;false;10;safe;9;danger;23445;cold;1234;danger;9
525;danger;7;medium;1234;cold;23445;true;1234;true;7
526;blue;45.5;medium;20.7;none;20.7;medium;0.55;medium;7
527;false;10;false;20.7;danger;23445;danger;7;cold;23445
528;false;20.7;false;23445;cold;20.7;false;23;false;23445
529;medium;7;blue;23;cold;23;safe;23445;red;1234
530;false;11;false;10;false;23;none;20.7;medium;20.7
531;medium;10;none;20.7;false;10;hot;23445;medium;11
532;blue;11;safe;0.55;red;20.7;medium;9;false;23
533;safe;0.55;true;11;danger;0.55;false;23;red;7
534;blue;1234;red;7;cold;7;safe;10;medium;23445
535;hot;7;false;1234;blue;23;cold;20.7;safe;45.5
536;danger;45.5;hot;23445;true;7;hot;20.7;cold;23445
537;medium;23445;cold;45.5;red;7;medium;23;medium;11
538;false;23;blue;23445;medium;23;hot;45.5;hot;11
539;none;0.55;true;11;red;1234;danger;0.55;true;23445
540;blue;23;cold;10;hot;23445;false;45.5;medium;10
541;red;45.5;false;20.7;medium;7;safe;23445;true;1234
542;danger;23;safe;9;safe;10;cold;11;cold;23445
543;red;45.5;medium;23;medium;10;true;45.5;none;7
544;none;20.7;safe;10;danger;45.5;cold;11;red;0.55
545;false;7;false;0.55;blue;23;cold;9;red;11
546;true;7;red;23445;hot;7;hot;7;medium;11
547;blue;45.5;cold;7;danger;20.7;none;7;red;1234
548;hot;1234;true;45.5;red;45.5;none;23;hot;11
549;danger;23;red;23;true;11;none;11;safe;0.55
550;medium;1234;hot;1234;hot;1234;cold;7;hot;23
551;hot;20.7;none;7;true;0.55;danger;20.7;none;9
552;false;11;safe;23;red;10;red;1234;cold;7
553;danger;11;false;7;blue;7;red;7;cold;11
554;medium;11;medium;1234;none;7;cold;23;red;0.55
555;none;23445;red;7;red;10;danger;7;true;23445
556;blue;20.7;medium;10;safe;11;blue;9;hot;45.5
557;cold;9;danger;20.7;cold;9;blue;0.55;blue;0.55
558;hot;10;false;9;hot;7;true;1234;none;9
559;hot;9;blue;7;cold;23;danger;9;blue;7
560;danger;0.55;blue;11;danger;0.55;danger;0.55;hot;10
561;blue;9;blue;1234;medium;0.55;cold;23;cold;0.55
562;blue;0.55;medium;7;none;45.5;medium;1234;danger;23
563;true;1234;red;45.5;none;11;hot;7;medium;23
564;blue;20.7;danger;23445;blue;7;medium;20.7;true;23
565;danger;23;medium;23;cold;23;medium;23445;safe;7
566;cold;23445;false;11;medium;7;safe;1234;blue;9
567;red;11;danger;1234;red;23445;none;45.5;none;9
568;safe;10;none;20.7;true;7;hot;9;hot;9
569;false;10;red;9;none;23;none;23445;hot;23
570;danger;20.7;true;9;red;20.7;true;23;danger;10
571;blue;1234;blue;45.5;none;11;hot;0.55;true;7
572;false;9;medium;23445;medium;10;medium;23445;blue;0.55
573;safe;10;medium;9;red;10;red;7;danger;0.55
574;safe;1234;blue;1234;cold;11;cold;20.7;safe;11
575;medium;7;medium;23;false;11;blue;7;true;1234
576;true;9;blue;10;danger;7;true;45.5;cold;23
577;cold;20.7;red;11;safe;0.55;cold;1234;false;1234
578;none;10;blue;0.55;safe;0.55;none;7;none;0.55
579;true;20.7;none;45.5;none;10;safe;7;true;10
580;cold;9;true;45.5;false;23;red;20.7;danger;7
581;false;20.7;none;11;none;23;hot;45.5;hot;1234
582;danger;0.55;red;0.55;danger;0.55;red;10;cold;23445
583;danger;0.55;red;7;none;23445;safe;45.5;none;1234
584;false;9;medium;9;safe;45.5;medium;10;safe;20.7
585;red;7;none;45.5;medium;11;medium;9;false;7
586;hot;20.7;danger;23445;cold;1234;blue;23;danger;45.5
587;cold;20.7;red;11;hot;45.5;medium;0.55;danger;7
588;false;0.55;true;1234;danger;20.7;hot;1234;cold;11
589;red;23;true;20.7;safe;0.55;danger;0.55;hot;9
590;true;45.5;true;45.5;true;23;medium;7;cold;9
591;medium;11;true;23;hot;7;none;23;false;23
592;false;23;safe;7;red;9;red;23445;blue;20.7
593;true;1234;none;0.55;cold;9;danger;20.7;false;20.7
594;safe;11;none;11;false;23;none;7;blue;1234
595;red;0.55;danger;9;hot;45.5;safe;20.7;hot;23445
596;danger;9;danger;11;true;7;none;7;cold;20.7
597;true;9;false;11;medium;9;medium;0.55;medium;11
598;danger;9;red;11;blue;1234;medium;45.5;medium;0.55
599;none;45.5;cold;1234;true;0.55;none;23445;red;20.7
600;cold;7;true;1234;red;20.7;true;1234;medium;45.5
601;medium;23445;danger;11;cold;7;cold;45.5;true;7
602;hot;20.7;safe;9;false;23;none;11;false;0.55
603;true;23;blue;45.5;hot;23;hot;23;false;45.5
604;false;1234;true;7;blue;7;medium;20.7;cold;11
605;safe;0.55;blue;7;none;23445;blue;0.55;red;23445
606;true;20.7;false;9;danger;9;red;11;true;7
607;true;10;false;0.55;none;1234;none;0.55;none;23445
608;red;45.5;medium;20.7;hot;11;medium;0.55;hot;11
609;cold;23445;none;1234;blue;7;medium;0.55;safe;23445
610;medium;7;false;9;hot;9;blue;0.55;safe;23
611;red;23;none;23;hot;1234;hot;0.55;hot;23
612;cold;7;true;23445;danger;10;blue;1234;danger;11
613;safe;9;medium;45.5;hot;9;blue;23;medium;23
614;true;20.7;cold;7;none;10;danger;23;hot;20.7
615;none;9;safe;1234;cold;1234;red;23;medium;45.5
616;medium;23;blue;20.7;none;7;hot;20.7;hot;0.55
617;red;10;danger;11;medium;0.55;cold;7;safe;23445
618;danger;1234;hot;7;true;45.5;red;11;blue;23445
619;none;10;hot;0.55;none;10;danger;45.5;hot;1234
620;hot;23445;true;20.7;none;45.5;false;10;cold;20.7
621;false;23445;blue;9;false;10;red;0.55;red;7
622;none;23;true;23445;hot;10;false;23;none;11
623;blue;45.5;cold;7;true;1234;safe;7;danger;10
624;safe;23;safe;23;hot;0.55;cold;10;medium;7
625;blue;0.55;cold;23445;blue;0.55;danger;1234;false;23445
626;cold;11;none;11;false;20.7;danger;7;danger;23445
627;blue;10;false;11;safe;45.5;cold;9;none;1234
628;red;10;blue;45.5;red;11;danger;23;blue;0.55
629;medium;20.7;blue;23;safe;0.55;safe;45.5;cold;1234
630;safe;7;blue;45.5;none;1234;blue;45.5;safe;1234
631;blue;7;true;11;danger;1234;safe;1234;safe;9
632;safe;1234;none;11;red;23445;cold;45.5;safe;1234
633;hot;0.55;blue;23;safe;20.7;true;10;true;10
634;cold;45.5;safe;0.55;safe;23;medium;0.55;danger;7
635;hot;10;cold;11;danger;11;true;20.7;none;1234
636;true;1234;true;11;none;7;hot;23;blue;20.7
637;safe;20.7;red;7;hot;11;hot;1234;danger;23
638;true;11;false;11;cold;0.55;blue;10;true;0.55
639;danger;23;blue;7;cold;0.55;danger;0.55;danger;1234
640;medium;23445;safe;9;medium;10;danger;20.7;cold;23445
641;red;10;false;0.55;false;23445;blue;9;false;23445
642;danger;1234;safe;23;true;0.55;medium;20.7;false;20.7
643;hot;23;safe;0.55;red;11;hot;0.55;cold;23
644;false;11;danger;0.55;cold;10;red;45.5;blue;1234
645;none;45.5;cold;9;red;7;medium;10;safe;20.7
646;blue;9;true;23;none;0.55;red;45.5;hot;9
647;true;1234;hot;1234;red;0.55;danger;11;danger;23445
648;red;23445;false;23;true;10;false;9;none;11
649;red;23445;cold;23;false;7;hot;20.7;red;0.55
650;danger;23445;false;11;safe;45.5;true;10;red;23445
651;safe;9;medium;45.5;danger;23445;red;20.7;cold;9
652;false;0.55;true;20.7;red;0.55;red;23;safe;10
653;false;7;safe;0.55;cold;1234;cold;45.5;hot;1234
654;blue;10;safe;10;blue;7;blue;0.55;cold;1234
655;true;10;none;11;safe;7;red;23445;blue;10
656;blue;10;blue;20.7;red;23;cold;9;hot;0.55
657;red;9;true;23;none;23;none;10;danger;0.55
658;blue;45.5;cold;20.7;danger;7;red;20.7;safe;11
659;none;1234;blue;0.55;safe;23;cold;10;none;10
660;blue;45.5;hot;1234;medium;45.5;none;23;true;45.5
661;danger;11;blue;45.5;red;23445;cold;23;true;1234
662;danger;23;cold;1234;false;45.5;false;11;red;23445
663;true;11;cold;10;medium;23;danger;9;medium;7
664;cold;45.5;red;1234;true;1234;hot;0.55;red;9
665;safe;23;danger;7;blue;45.5;blue;0.55;cold;11
666;false;20.7;blue;7;red;11;danger;23445;medium;23
667;none;10;blue;1234;none;10;none;7;danger;23445
668;danger;10;blue;20.7;safe;11;hot;9;false;20.7
669;none;1234;false;0.55;true;10;none;7;cold;20.7
670;hot;0.55;red;45.5;red;23;none;10;medium;10
671;safe;45.5;safe;7;true;9;false;23;blue;1234
672;medium;0.55;red;23;false;11;hot;0.55;false;23445
673;medium;23445;hot;23445;false;20.7;blue;1234;medium;10
674;danger;7;false;7;blue;7;none;1234;blue;1234
675;blue;7;cold;7;medium;45.5;medium;1234;safe;9
676;safe;10;hot;10;hot;7;blue;10;false;11
677;cold;45.5;cold;23;red;10;safe;0.55;true;20.7
678;none;10;none;23;false;45.5;true;23;cold;23445
679;danger;9;none;11;safe;23445;true;9;safe;9
680;hot;0.55;red;11;false;7;none;10;true;23
681;true;0.55;true;23;false;9;danger;11;true;9
682;blue;23;blue;1234;cold;11;true;1234;safe;9
683;false;23;danger;23445;true;7;none;23;danger;9
684;safe;23;false;23445;danger;7;blue;11;false;45.5
685;none;45.5;blue;1234;blue;23445;false;10;none;0.55
686;false;1234;red;20.7;none;9;cold;23445;false;1234
687;blue;45.5;hot;1234;none;20.7;danger;10;hot;10
688;true;10;danger;0.55;false;10;danger;23445;false;0.55
689;hot;9;blue;23;red;9;medium;45.5;danger;9
690;false;10;cold;11;none;9;cold;23445;hot;23
691;none;7;blue;10;danger;20.7;red;7;safe;11
692;false;1234;true;10;blue;45.5;hot;1234;medium;45.5
693;cold;23;red;20.7;blue;23445;blue;10;red;23445
694;medium;11;true;7;false;7;false;7;danger;23445
695;red;0.55;none;20.7;hot;0.55;cold;20.7;safe;7
696;red;7;false;20.7;false;11;hot;20.7;cold;1234
697;danger;10;danger;45.5;medium;23445;red;1234;blue;23
698;medium;1234;red;10;true;23;medium;20.7;red;23
699;false;10;safe;23;cold;10;safe;9;safe;20.7
700;red;23445;red;9;blue;23445;hot;9;none;45.5
701;safe;11;red;10;safe;11;true;7;blue;45.5
702;danger;7;red;9;false;9;medium;20.7;cold;10
703;red;1234;hot;20.7;cold;1234;none;1234;medium;20.7
704;blue;20.7;red;9;medium;10;true;45.5;danger;23445
705;false;11;safe;1234;medium;23;hot;10;red;1234
706;danger;20.7;safe;0.55;hot;20.7;cold;20.7;red;9
707;false;10;hot;23445;blue;7;false;20.7;safe;7
708;false;0.55;safe;9;danger;45.5;false;10;blue;23445
709;true;0.55;true;7;none;0.55;false;23;danger;23
710;danger;9;true;10;medium;1234;false;1234;safe;45.5
711;danger;23;safe;20.7;red;9;danger;23;hot;11
712;blue;0.55;safe;11;none;9;medium;23;none;1234
713;false;11;cold;23;hot;9;danger;20.7;red;23
714;none;7;red;1234;true;0.55;hot;23445;true;23
715;medium;9;hot;11;cold;10;safe;1234;safe;20.7
716;true;1234;red;7;hot;23;blue;0.55;medium;20.7
717;cold;23;safe;9;none;10;safe;0.55;false;10
718;true;45.5;danger;23;danger;0.55;blue;45.5;hot;20.7
719;cold;23445;hot;11;medium;20.7;hot;23;medium;0.55
720;hot;10;hot;0.55;safe;20.7;hot;23;true;1234
721;false;9;true;7;false;45.5;medium;0.55;cold;9
722;hot;7;cold;11;blue;1234;red;10;medium;0.55
723;none;7;medium;45.5;blue;1234;false;10;safe;23445
724;danger;45.5;safe;0.55;red;20.7;blue;45.5;medium;10
725;red;1234;none;9;danger;45.5;medium;11;safe;23445
726;blue;45.5;red;20.7;medium;1234;true;11;false;23445
727;safe;23445;red;0.55;hot;7;hot;7;danger;23445
728;danger;23445;medium;9;red;45.5;none;9;danger;7
729;none;20.7;red;20.7;red;23;hot;0.55;none;11
730;blue;20.7;false;45.5;medium;0.55;medium;10;cold;1234
731;danger;7;blue;0.55;blue;9;danger;9;danger;0.55
732;true;9;hot;23445;safe;20.7;none;1234;blue;0.55
733;danger;0.55;blue;10;danger;20.7;red;23445;medium;45.5
734;safe;11;none;7;red;1234;medium;11;false;11
735;medium;0.55;medium;23;false;0.55;safe;9;hot;11
736;medium;1234;true;23445;true;1234;cold;23445;blue;11
737;medium;23445;danger;11;red;10;cold;45.5;medium;0.55
738;hot;9;blue;10;blue;23;red;0.55;cold;7
739;false;20.7;red;23445;medium;9;medium;9;cold;0.55
740;false;0.55;danger;23445;hot;10;false;45.5;cold;23445
741;red;1234;none;1234;false;45.5;medium;9;safe;23
742;false;1234;true;7;false;1234;cold;20.7;none;7
743;cold;1234;red;11;false;23;none;20.7;false;45.5
744;danger;0.55;hot;23445;medium;7;danger;20.7;hot;23
745;red;11;false;23445;false;20.7;danger;20.7;true;9
746;none;23;false;7;danger;11;hot;10;none;45.5
747;cold;7;hot;23445;cold;23445;cold;11;blue;0.55
748;cold;23445;medium;7;red;11;false;20.7;medium;7
749;hot;23;false;7;blue;9;red;1234;cold;1234
750;danger;9;medium;7;cold;7;blue;0.55;medium;1234
751;true;23;false;7;medium;10;none;9;true;1234
752;none;23445;cold;1234;cold;45.5;safe;11;safe;10
753;medium;45.5;danger;45.5;false;1234;danger;0.55;cold;7
754;false;0.55;true;20.7;cold;23445;false;7;none;23
755;none;23;hot;20.7;blue;23;hot;20.7;safe;9
756;hot;1234;hot;0.55;safe;11;hot;9;danger;9
757;blue;0.55;cold;1234;false;45.5;danger;45.5;blue;23445
758;hot;20.7;red;23445;medium;20.7;hot;20.7;blue;1234
759;false;0.55;blue;7;none;23445;medium;23445;blue;7
760;safe;23;medium;23;danger;11;red;11;hot;9
761;true;7;medium;7;false;10;false;23445;blue;10
762;danger;9;true;1234;safe;10;danger;45.5;cold;11
763;none;7;hot;23445;none;1234;blue;7;red;11
764;safe;0.55;safe;23445;safe;23445;true;20.7;danger;20.7
765;cold;0.55;medium;1234;false;0.55;false;7;true;7
766;medium;10;blue;23445;false;10;blue;23445;none;45.5
767;red;45.5;danger;20.7;true;11;none;7;false;10
768;none;23;hot;11;danger;0.55;true;9;hot;9
769;blue;23;cold;7;safe;45.5;danger;7;cold;1234
770;safe;7;blue;1234;true;9;none;45.5;danger;23
771;none;7;true;23;medium;23445;danger;7;danger;11
772;true;7;cold;11;medium;9;safe;20.7;cold;11
773;hot;1234;danger;23445;none;45.5;safe;20.7;none;0.55
774;medium;45.5;false;7;cold;45.5;safe;10;true;45.5
775;danger;23;hot;9;hot;11;red;7;red;23
776;true;23;hot;45.5;hot;23;hot;7;medium;11
777;blue;20.7;safe;7;cold;45.5;blue;23445;medium;20.7
778;safe;23445;cold;45.5;true;1234;true;10;medium;23
779;medium;23;none;0.55;blue;9;none;0.55;danger;10
780;cold;9;safe;0.55;safe;0.55;danger;20.7;none;7
781;red;9;blue;0.55;medium;7;danger;23;red;11
782;hot;10;safe;9;danger;23;danger;20.7;false;1234
783;cold;7;blue;45.5;cold;23;safe;20.7;false;9
784;cold;9;blue;11;safe;0.55;danger;23445;blue;20.7
785;hot;7;false;1234;blue;0.55;red;11;blue;20.7
786;false;1234;true;20.7;red;45.5;cold;0.55;safe;10
787;false;11;true;23445;danger;23;safe;20.7;medium;45.5
788;danger;45.5;none;0.55;none;23;danger;7;none;45.5
789;false;7;red;10;cold;1234;blue;23445;hot;7
790;blue;23;safe;1234;safe;7;medium;7;true;1234
791;none;7;hot;7;hot;45.5;false;1234;none;0.55
792;hot;45.5;cold;0.55;red;45.5;red;9;cold;7
793;hot;45.5;none;7;hot;20.7;red;45.5;hot;11
794;hot;23445;true;1234;true;10;true;10;blue;20.7
795;true;11;danger;0.55;cold;0.55;safe;23;safe;7
796;true;23445;true;0.55;blue;23445;none;10;medium;45.5
797;danger;10;false;7;red;0.55;red;11;medium;10
798;false;1234;false;20.7;none;10;true;1234;false;1234
799;medium;9;medium;23445;cold;20.7;cold;45.5;true;23
800;true;7;none;20.7;safe;0.55;none;23445;safe;23445
801;true;23;false;45.5;red;20.7;false;1234;safe;1234
802;cold;9;cold;11;red;45.5;true;1234;false;0.55
803;medium;10;red;9;red;20.7;danger;23445;safe;10
804;safe;45.5;hot;45.5;blue;11;none;7;true;23
805;cold;23445;cold;1234;hot;1234;medium;45.5;danger;20.7
806;red;1234;safe;9;red;20.7;red;23;red;20.7
807;hot;20.7;true;23445;none;23;danger;20.7;safe;0.55
808;true;23;cold;23;blue;1234;danger;0.55;danger;10
809;true;23;cold;9;blue;7;red;45.5;none;20.7
810;danger;45.5;cold;23445;true;45.5;red;9;danger;20.7
811;true;0.55;danger;45.5;true;0.55;medium;23;blue;1234
812;blue;45.5;red;7;hot;9;false;0.55;safe;9
813;false;1234;true;20.7;cold;7;none;9;safe;23
814;true;23445;blue;11;hot;9;medium;10;cold;23
815;red;11;false;7;danger;23;medium;45.5;medium;7
816;medium;45.5;cold;23445;blue;23;none;23445;false;0.55
817;danger;1234;cold;23445;true;20.7;danger;0.55;hot;0.55
818;none;0.55;red;9;red;11;danger;20.7;cold;20.7
819;red;20.7;true;23;red;0.55;blue;45.5;red;7
820;hot;7;cold;45.5;blue;45.5;medium;7;hot;1234
821;red;11;true;11;hot;7;none;0.55;cold;45.5
822;red;11;none;20.7;danger;20.7;hot;45.5;true;0.55
823;danger;0.55;safe;45.5;red;23;cold;23445;safe;9
824;true;11;medium;1234;true;9;true;23;blue;20.7
825;blue;23;medium;20.7;hot;10;blue;45.5;cold;10
826;blue;1234;hot;45.5;medium;1234;false;45.5;true;1234
827;blue;9;medium;11;true;9;safe;0.55;cold;45.5
828;hot;7;blue;20.7;danger;23;medium;23445;cold;7
829;false;7;true;1234;safe;0.55;none;0.55;hot;0.55
830;hot;11;hot;20.7;medium;23445;danger;10;none;1234
831;hot;23445;blue;20.7;blue;0.55;true;11;none;23445
832;none;1234;hot;11;none;0.55;blue;20.7;danger;10
833;medium;45.5;false;7;true;0.55;hot;20.7;false;0.55
834;true;23;safe;45.5;medium;10;safe;7;true;23445
835;blue;23;cold;0.55;safe;45.5;safe;9;true;45.5
836;cold;20.7;hot;45.5;blue;20.7;hot;10;blue;23445
837;danger;45.5;cold;1234;none;45.5;blue;1234;hot;23
838;safe;23445;medium;11;cold;23445;none;23;hot;23
839;safe;0.55;true;11;medium;9;none;1234;red;20.7
840;none;0.55;medium;1234;hot;11;blue;0.55;danger;7
841;medium;9;hot;23445;true;11;hot;7;safe;0.55
842;hot;0.55;red;9;cold;7;hot;10;none;23
843;none;7;red;23445;safe;9;false;10;danger;7
844;hot;0.55;danger;45.5;false;23445;false;20.7;blue;45.5
845;hot;1234;red;23445;cold;11;hot;11;safe;20.7
846;true;23;true;7;true;1234;medium;1234;blue;7
847;medium;0.55;red;45.5;false;0.55;hot;0.55;safe;23445
848;red;23;medium;45.5;safe;7;red;20.7;false;23
849;danger;0.55;danger;23;none;9;danger;23445;hot;11
850;cold;0.55;false;7;none;1234;none;20.7;red;23
851;danger;9;cold;1234;blue;11;blue;23445;blue;10
852;safe;7;false;10;danger;0.55;safe;7;safe;45.5
853;danger;20.7;blue;7;false;20.7;false;23;safe;23445
854;danger;45.5;false;11;blue;7;true;7;medium;20.7
855;false;45.5;true;10;blue;45.5;hot;7;safe;0.55
856;false;9;safe;11;red;45.5;hot;23;danger;45.5
857;hot;1234;blue;23445;blue;20.7;hot;20.7;none;23445
858;none;11;cold;10;cold;0.55;true;20.7;safe;0.55
859;hot;23;blue;23445;red;23;cold;20.7;false;7
860;danger;23445;false;45.5;false;11;medium;23;red;20.7
861;false;1234;none;9;red;23;safe;0.55;false;23
862;none;10;blue;23;none;20.7;cold;9;true;20.7
863;danger;11;red;45.5;false;20.7;hot;7;medium;10
864;hot;9;false;1234;safe;11;danger;20.7;blue;10
865;true;10;false;10;safe;23;blue;20.7;safe;45.5
866;danger;0.55;blue;20.7;none;9;blue;1234;false;10
867;red;20.7;false;9;medium;7;safe;7;none;23445
868;danger;7;true;7;none;9;blue;11;false;9
869;medium;45.5;safe;7;medium;1234;danger;1234;none;10
870;safe;1234;medium;9;hot;20.7;medium;1234;safe;1234
871;true;10;medium;20.7;blue;20.7;cold;23;red;23445
872;true;11;medium;9;cold;1234;false;7;false;10
873;hot;10;true;10;medium;0.55;cold;1234;medium;23445
874;cold;11;blue;0.55;blue;1234;red;23445;false;45.5
875;none;23445;false;0.55;true;11;blue;9;hot;1234
876;false;45.5;hot;45.5;true;45.5;danger;23445;hot;23
877;true;1234;safe;23;safe;0.55;cold;23445;blue;7
878;red;45.5;false;0.55;blue;23;false;9;true;23445
879;danger;23445;danger;0.55;none;1234;true;11;true;0.55
880;red;23445;safe;23;medium;23445;medium;23;none;7
881;danger;0.55;blue;10;true;10;safe;45.5;medium;9
882;red;7;blue;0.55;false;10;blue;20.7;blue;11
883;red;11;danger;23445;cold;20.7;cold;11;cold;20.7
884;false;23445;false;23;cold;23;none;10;true;23445
885;blue;7;none;1234;hot;10;true;23;true;10
886;false;9;true;10;none;10;false;23;blue;20.7
887;true;7;cold;11;true;1234;hot;20.7;danger;11
888;none;45.5;safe;9;safe;1234;cold;11;safe;23
889;true;11;hot;23;hot;10;false;9;hot;20.7
890;true;23;none;23;red;10;none;0.55;danger;1234
891;hot;10;safe;45.5;hot;20.7;false;9;true;23445
892;blue;0.55;safe;11;false;23445;medium;23445;true;20.7
893;cold;23445;red;20.7;none;9;false;10;true;7
894;cold;0.55;none;20.7;danger;11;safe;7;red;45.5
895;true;11;blue;23445;none;9;red;10;false;9
896;true;9;safe;45.5;red;7;medium;11;medium;1234
897;medium;1234;none;10;false;7;danger;9;safe;0.55
898;cold;45.5;hot;1234;none;0.55;false;20.7;false;7
899;hot;23445;safe;9;safe;23;true;11;safe;9
900;danger;20.7;medium;7;blue;20.7;none;23;safe;23
901;hot;45.5;safe;45.5;none;23;true;7;true;0.55
902;blue;45.5;cold;45.5;red;11;none;23445;hot;23
903;red;23;danger;20.7;blue;9;danger;23445;danger;10
904;red;7;none;20.7;red;9;hot;0.55;red;23445
905;red;23445;red;1234;false;7;danger;23;true;23445
906;none;7;hot;9;cold;0.55;blue;45.5;danger;45.5
907;false;23;hot;0.55;red;45.5;safe;7;false;20.7
908;false;20.7;cold;7;danger;10;medium;0.55;true;1234
909;blue;9;hot;1234;blue;10;cold;23445;false;10
910;medium;7;false;10;danger;23;hot;23445;medium;1234
911;red;10;danger;23;false;45.5;danger;11;hot;45.5
912;danger;0.55;none;23;cold;1234;false;9;hot;45.5
913;cold;9;none;9;true;20.7;true;10;false;11
914;danger;20.7;hot;9;true;23445;hot;7;red;23445
915;danger;23445;safe;20.7;blue;10;false;7;false;11
916;medium;23;none;20.7;medium;1234;medium;7;blue;9
917;medium;23;none;11;none;0.55;false;20.7;none;45.5
918;red;10;false;45.5;cold;7;blue;9;false;45.5
919;cold;9;red;0.55;hot;10;red;45.5;medium;45.5
920;red;10;hot;23445;false;23445;danger;23445;false;10
921;red;0.55;blue;9;none;23445;cold;7;blue;45.5
922;false;20.7;hot;9;false;0.55;none;7;cold;11
923;hot;45.5;safe;23445;cold;23;danger;9;danger;45.5
924;cold;23;hot;20.7;blue;7;hot;9;false;20.7
925;safe;7;none;23;safe;23445;medium;0.55;cold;23
926;false;23;red;23445;none;23;hot;7;danger;23445
927;medium;20.7;red;0.55;none;1234;none;9;red;23445
928;cold;23445;red;45.5;blue;23;medium;23;none;7
929;none;23445;medium;20.7;true;9;hot;10;danger;20.7
930;none;0.55;true;23;blue;23;medium;10;none;23
931;medium;45.5;red;23445;safe;1234;red;9;blue;11
932;medium;0.55;blue;45.5;red;20.7;red;10;danger;0.55
933;true;9;none;0.55;none;23445;danger;0.55;false;20.7
934;hot;1234;blue;7;blue;9;blue;20.7;hot;9
935;medium;10;cold;45.5;danger;10;blue;23;hot;23445
936;true;20.7;cold;45.5;medium;23445;none;45.5;hot;11
937;danger;23445;blue;9;cold;11;hot;9;false;23445
938;blue;7;red;20.7;medium;20.7;true;1234;true;10
939;medium;23;true;23;safe;10;red;1234;red;10
940;true;23;none;1234;medium;10;cold;45.5;danger;23
941;cold;23;red;10;medium;20.7;none;23;true;9
942;safe;1234;cold;7;red;20.7;safe;20.7;blue;0.55
943;false;23;false;11;none;9;danger;23;medium;10
944;true;45.5;cold;10;safe;20.7;cold;7;medium;45.5
945;true;7;red;0.55;medium;20.7;cold;45.5;red;0.55
946;none;23445;true;10;safe;23;none;45.5;danger;23445
947;blue;9;false;20.7;true;0.55;blue;10;red;1234
948;none;23445;none;23;danger;0.55;danger;23445;safe;9
949;cold;9;medium;9;none;1234;none;23;hot;20.7
950;danger;7;danger;7;red;0.55;false;7;hot;0.55
