AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
475;safe;23;false;11;cold;0.55;hot;45.5;true;10
476;medium;45.5;cold;11;safe;45.5;cold;9;blue;23
477;medium;45.5;true;1234;cold;11;red;10;danger;23445
478;red;7;medium;23445;danger;11;false;1234;true;1234
479;red;10;hot;10;medium;0.55;blue;23;cold;20.7
480;none;1234;hot;23;safe;20.7;true;1234;safe;11
481;false;45.5;true;23445;hot;23;danger;1234;danger;11
482;false;11;none;0.55;hot;11;cold;45.5;true;1234
483;red;10;none;0.55;hot;20.7;safe;23;cold;9
484;true;10;safe;20.7;cold;0.55;none;11;medium;23
485;hot;10;cold;0.55;hot;7;none;0.55;red;20.7
486;red;7;hot;7;red;23;cold;9;safe;20.7
487;safe;10;danger;20.7;false;0.55;safe;20.7;true;20.7
488;medium;10;danger;11;red;9;cold;1234;hot;10
489;red;23;cold;23;red;1234;none;10;true;23
490;true;10;red;20.7;danger;20.7;red;45.5;hot;23445
491;blue;20.7;medium;20.7;true;20.7;false;20.7;false;45.5
492;true;45.5;true;23;safe;23;danger;10;true;0.55
493;none;45.5;blue;9;safe;1234;safe;7;medium;23
494;hot;45.5;red;10;safe;23;blue;23;cold;20.7
495;safe;10;medium;1234;blue;23;hot;45.5;medium;23
496;hot;0.55;blue;0.55;danger;11;true;23445;danger;11
497;blue;11;cold;23;medium;1234;true;0.55;cold;20.7
498;blue;45.5;medium;7;true;7;red;9;hot;10
499;safe;20.7;safe;20.7;hot;23;hot;11;false;45.5
500;safe;9;blue;45.5;medium;11;medium;9;danger;9
501;hot;9;blue;23445;medium;20.7;medium;9;none;23
502;red;7;true;45.5;hot;10;hot;11;blue;20.7
503;danger;23;true;23445;none;0.55;blue;10;false;23445
504;hot;9;none;11;none;11;none;23;hot;23
505;blue;20.7;red;11;true;7;red;1234;safe;10
506;cold;1234;red;20.7;true;1234;false;20.7;red;0.55
507;medium;10;false;9;none;20.7;hot;9;blue;20.7
508;safe;23;danger;11;cold;0.55;cold;23;none;23
509;medium;45.5;false;9;medium;0.55;blue;0.55;safe;11
510;safe;11;medium;0.55;medium;7;cold;10;cold;0.55
511;hot;10;true;1234;blue;23445;red;23445;hot;11
512;danger;10;safe;1234;hot;11;safe;23445;false;0.55
513;cold;0.55;medium;23;none;11;medium;9;safe;23
514;medium;10;red;0.55;true;23;false;10;false;23
515;blue;45.5;true;10;blue;10;medium;11;true;20.7
516;none;0.55;blue;23;medium;23445;medium;7;danger;23
517;safe;0.55;true;0.55;blue;23;true;23445;true;1234
518;hot;23;safe;20.7;hot;7;blue;23445;hot;1234
519;cold;10;medium;7;false;10;danger;20.7;true;23445
520;medium;45.5;danger;10;safe;7;medium;20.7;red;9
521;safe;23445;red;45.5;cold;0.55;medium;9;hot;1234
522;red;20.7;danger;10;medium;11;true;23;cold;7
523;red;0.55;medium;9;red;11;medium;7;red;45.5
524;true;1234;red;11;medium;20.7;none;23445;danger;45.5
525;danger;23445;none;7;safe;45.5;cold;10;blue;1234
526;red;1234;cold;23;blue;11;cold;23;false;23445
527;true;23;blue;10;hot;45.5;false;7;hot;10
528;cold;1234;cold;1234;blue;0.55;hot;7;safe;45.5
529;blue;9;blue;0.55;false;45.5;red;23;none;10
530;blue;10;medium;9;danger;10;blue;0.55;red;1234
531;false;23445;hot;23445;danger;20.7;none;45.5;safe;9
532;blue;7;true;45.5;cold;45.5;danger;23445;blue;1234
533;red;10;hot;9;cold;7;danger;11;none;11
534;true;11;red;7;hot;1234;none;0.55;danger;23
535;true;23;medium;7;red;23445;blue;10;cold;10
536;red;23;none;1234;red;20.7;none;20.7;danger;10
537;medium;23445;blue;0.55;true;11;cold;1234;false;1234
538;false;9;medium;23;false;45.5;true;11;none;9
539;false;11;blue;11;danger;10;medium;45.5;cold;45.5
540;red;7;safe;23445;none;23445;medium;45.5;cold;0.55
541;true;23445;false;0.55;blue;9;blue;11;false;7
542;red;23;medium;0.55;cold;9;none;20.7;none;9
543;medium;23445;false;0.55;true;11;danger;11;medium;7
544;true;9;none;11;danger;7;medium;9;medium;23445
545;none;45.5;true;11;hot;1234;red;45.5;blue;0.55
546;hot;1234;none;10;medium;23;hot;10;true;20.7
547;false;23;blue;10;red;10;danger;23445;safe;20.7
548;blue;23;safe;11;red;20.7;blue;9;medium;45.5
549;medium;23445;true;45.5;false;20.7;red;23445;danger;9
550;red;9;red;7;safe;7;danger;7;hot;7
551;medium;0.55;true;1234;safe;20.7;blue;7;none;0.55
552;danger;1234;hot;7;safe;1234;medium;9;true;23
553;medium;0.55;red;23;false;0.55;cold;45.5;none;20.7
554;blue;11;false;1234;medium;20.7;red;1234;cold;23
555;cold;0.55;blue;23445;hot;11;none;23;true;45.5
556;medium;23;none;11;danger;0.55;medium;1234;true;23445
557;red;23;hot;9;none;0.55;red;20.7;medium;0.55
558;false;23;false;10;safe;45.5;none;45.5;red;1234
559;hot;11;cold;1234;blue;11;false;10;hot;20.7
560;true;20.7;true;10;none;20.7;medium;11;blue;1234
561;cold;11;danger;20.7;danger;23;cold;45.5;true;45.5
562;false;23445;false;11;cold;10;red;23;danger;7
563;danger;23;cold;23;true;1234;medium;10;safe;23445
564;medium;9;blue;11;true;7;blue;23445;blue;45.5
565;safe;45.5;cold;11;safe;45.5;cold;11;none;23
566;none;23445;safe;23;cold;7;safe;23;safe;11
567;none;45.5;red;1234;danger;9;danger;11;red;23
568;hot;20.7;false;7;hot;0.55;none;7;red;20.7
569;blue;0.55;red;10;red;7;true;23445;true;10
570;medium;9;danger;45.5;cold;23;hot;23;safe;7
571;danger;23;cold;23445;safe;23;safe;45.5;medium;23
572;red;23;false;0.55;none;10;red;1234;red;11
573;red;23;danger;23;none;23445;true;20.7;safe;0.55
574;medium;45.5;none;1234;safe;9;red;20.7;hot;1234
575;danger;20.7;true;23;none;11;safe;7;false;1234
576;safe;11;medium;1234;safe;9;false;23;hot;23445
577;none;23;cold;9;hot;45.5;danger;45.5;safe;10
578;false;9;danger;9;none;9;blue;20.7;safe;20.7
579;medium;7;true;1234;medium;23;safe;0.55;true;0.55
580;safe;1234;true;11;danger;23;safe;45.5;true;23445
581;medium;45.5;danger;9;false;20.7;none;23445;red;7
582;blue;1234;safe;7;medium;10;hot;7;hot;45.5
583;false;20.7;red;23;red;20.7;red;11;red;23445
584;none;9;none;11;false;1234;cold;7;safe;0.55
585;hot;10;blue;11;blue;1234;danger;45.5;blue;0.55
586;none;11;blue;7;medium;1234;safe;9;true;7
587;danger;20.7;red;11;cold;45.5;false;11;true;1234
588;medium;45.5;medium;45.5;red;11;hot;9;medium;1234
589;hot;45.5;hot;1234;danger;11;true;23445;red;7
590;true;10;cold;23;cold;7;hot;20.7;false;7
591;red;1234;safe;20.7;medium;1234;cold;11;cold;23445
592;medium;45.5;false;7;safe;0.55;true;45.5;hot;23
593;none;23445;safe;11;none;20.7;hot;1234;hot;9
594;cold;7;cold;10;false;23445;false;9;safe;7
595;true;11;medium;20.7;blue;23445;danger;23;true;23445
596;cold;10;danger;10;cold;1234;none;45.5;danger;7
597;none;23445;false;23445;red;10;red;11;safe;7
598;none;9;blue;11;red;45.5;blue;11;cold;11
599;safe;7;medium;20.7;red;10;true;11;red;1234
600;safe;0.55;false;23;blue;11;medium;20.7;safe;20.7
601;blue;20.7;false;23;danger;1234;true;45.5;danger;1234
602;red;11;cold;20.7;false;11;hot;23445;none;23445
603;safe;10;blue;11;medium;9;true;11;medium;23
604;red;1234;true;7;false;20.7;hot;1234;red;10
605;hot;0.55;none;11;none;23445;true;23445;cold;20.7
606;blue;9;none;20.7;cold;23;blue;23445;red;10
607;none;9;false;1234;safe;20.7;safe;9;danger;11
608;blue;7;blue;9;medium;10;danger;7;true;45.5
609;red;23;false;0.55;safe;10;danger;9;none;23445
610;true;10;blue;0.55;danger;0.55;safe;10;true;0.55
611;red;45.5;cold;9;none;20.7;danger;7;false;9
612;true;1234;false;9;false;11;cold;0.55;danger;45.5
613;false;45.5;blue;9;true;45.5;medium;9;medium;1234
614;none;10;true;0.55;none;7;hot;11;none;9
615;true;9;none;0.55;blue;1234;cold;11;cold;9
616;false;10;none;20.7;blue;45.5;false;7;cold;7
617;danger;23;none;45.5;danger;11;safe;11;danger;23445
618;blue;11;none;0.55;cold;45.5;hot;0.55;none;23445
619;none;1234;red;45.5;medium;7;true;20.7;true;23445
620;safe;1234;safe;45.5;blue;10;safe;10;true;7
621;cold;10;cold;0.55;danger;10;danger;10;red;7
622;none;11;cold;45.5;safe;1234;safe;7;danger;11
623;blue;10;medium;45.5;medium;23;danger;0.55;danger;9
624;red;0.55;red;23445;hot;23;cold;9;medium;23
625;none;45.5;hot;10;true;9;false;11;hot;20.7
626;medium;20.7;none;45.5;safe;11;blue;20.7;danger;0.55
627;hot;7;safe;0.55;true;0.55;true;11;hot;23445
628;false;1234;danger;45.5;medium;7;none;10;blue;23445
629;true;23445;blue;0.55;medium;9;red;11;cold;0.55
630;none;23;cold;23;none;0.55;medium;11;red;1234
631;danger;23;safe;45.5;medium;0.55;none;9;none;23
632;hot;20.7;false;0.55;blue;9;medium;10;false;20.7
633;true;23445;blue;20.7;false;45.5;hot;0.55;safe;11
634;medium;11;danger;23445;blue;1234;none;0.55;false;0.55
635;danger;0.55;red;0.55;cold;7;true;23;cold;20.7
636;red;10;medium;0.55;none;7;red;23445;red;20.7
637;none;20.7;none;1234;false;20.7;blue;0.55;cold;9
638;red;1234;true;45.5;medium;23445;danger;45.5;true;23445
639;none;1234;red;11;none;7;danger;7;danger;1234
640;danger;23;danger;20.7;blue;11;none;9;cold;10
641;medium;0.55;hot;9;medium;23;red;23445;none;10
642;hot;9;none;11;hot;20.7;hot;23445;false;0.55
643;red;11;cold;9;medium;45.5;danger;45.5;red;23445
644;hot;23;none;9;blue;9;safe;0.55;none;45.5
645;danger;11;none;45.5;hot;10;medium;20.7;safe;0.55
646;danger;20.7;blue;11;safe;0.55;danger;1234;cold;23445
647;red;11;blue;23445;none;20.7;red;23445;safe;23445
648;true;23;red;1234;true;11;red;23;false;7
649;false;11;none;45.5;false;45.5;hot;20.7;none;11
650;cold;9;none;20.7;hot;23;cold;10;cold;9
651;safe;23;hot;0.55;cold;20.7;hot;23445;medium;7
652;true;7;false;9;medium;1234;hot;23;hot;20.7
653;true;23445;red;1234;cold;23;danger;0.55;red;0.55
654;false;1234;blue;7;danger;23445;false;10;none;20.7
655;true;20.7;safe;7;red;23;true;23;safe;23445
656;hot;1234;red;45.5;danger;45.5;medium;9;hot;23445
657;false;9;blue;23;blue;1234;medium;23;none;23445
658;safe;7;danger;0.55;false;10;true;7;hot;23445
659;blue;45.5;medium;23;medium;45.5;medium;9;true;7
660;safe;23;medium;9;hot;23445;danger;23;hot;20.7
661;true;0.55;safe;23;blue;1234;true;20.7;false;20.7
662;danger;23;safe;7;medium;0.55;hot;20.7;cold;0.55
663;none;1234;danger;0.55;cold;23445;red;23;red;9
664;hot;23;false;45.5;danger;10;safe;11;danger;20.7
665;true;45.5;hot;9;danger;0.55;false;7;blue;11
666;cold;7;danger;10;medium;11;red;20.7;red;0.55
667;none;23;none;23;medium;9;safe;10;safe;20.7
668;blue;23445;blue;1234;false;7;none;23445;danger;20.7
669;blue;11;blue;10;blue;11;none;45.5;hot;45.5
670;cold;11;safe;20.7;danger;1234;cold;0.55;none;20.7
671;false;10;blue;7;hot;11;cold;23445;safe;11
672;red;1234;cold;20.7;none;9;none;23;safe;23445
673;true;23;false;1234;blue;7;safe;23;cold;23
674;red;45.5;danger;0.55;blue;10;hot;9;danger;23
675;cold;23445;blue;1234;hot;45.5;cold;20.7;hot;45.5
676;true;23;cold;45.5;none;45.5;blue;7;medium;45.5
677;cold;9;medium;23;true;23;red;1234;blue;45.5
678;cold;11;true;23445;red;9;hot;23445;danger;45.5
679;danger;23445;danger;20.7;none;11;medium;1234;red;1234
680;medium;45.5;medium;1234;none;11;medium;11;danger;45.5
681;none;0.55;true;45.5;true;20.7;safe;7;false;1234
682;danger;20.7;red;7;red;10;danger;0.55;true;11
683;hot;0.55;safe;23445;none;0.55;safe;23445;danger;11
684;medium;9;medium;20.7;cold;9;red;23;true;11
685;red;20.7;false;45.5;red;10;red;9;true;11
686;danger;0.55;hot;10;red;23445;medium;1234;true;9
687;cold;20.7;cold;23;danger;11;false;45.5;hot;20.7
688;hot;11;safe;9;true;1234;none;20.7;medium;1234
689;cold;10;medium;1234;danger;9;none;45.5;red;7
690;hot;1234;hot;9;false;23;none;1234;blue;1234
691;hot;9;true;45.5;danger;10;hot;10;danger;1234
692;hot;11;safe;11;blue;10;red;23445;cold;20.7
693;safe;9;false;1234;none;11;blue;0.55;safe;23
694;safe;0.55;danger;10;blue;23445;red;20.7;red;9
695;cold;11;medium;23445;false;9;safe;11;false;11
696;cold;7;false;23445;true;0.55;none;20.7;medium;45.5
697;hot;7;danger;20.7;red;1234;red;11;true;10
698;false;45.5;false;45.5;cold;10;hot;7;red;45.5
699;danger;23;danger;1234;cold;23445;red;10;none;11
700;true;45.5;cold;1234;safe;1234;safe;10;none;23445
701;hot;0.55;danger;9;medium;20.7;true;11;red;10
702;none;11;false;10;none;20.7;hot;11;true;20.7
703;red;23;medium;10;medium;1234;none;10;danger;20.7
704;blue;7;none;23445;safe;20.7;medium;9;false;11
705;true;20.7;none;23445;false;7;cold;1234;safe;11
706;blue;1234;hot;11;blue;23445;red;7;hot;7
707;red;9;cold;23;hot;20.7;true;7;danger;0.55
708;hot;11;false;11;none;20.7;hot;9;danger;10
709;danger;9;danger;45.5;cold;10;danger;23445;medium;45.5
710;false;10;cold;0.55;hot;23;blue;7;false;23
711;cold;23445;hot;7;false;10;danger;1234;none;23445
712;blue;45.5;true;11;danger;45.5;true;45.5;none;23445
713;blue;20.7;danger;20.7;medium;0.55;medium;7;false;20.7
714;false;1234;cold;23;true;10;safe;7;blue;23
715;none;7;none;11;blue;7;true;10;blue;45.5
716;cold;10;cold;45.5;none;11;hot;23445;safe;23
717;hot;0.55;none;1234;red;10;none;45.5;medium;7
718;safe;11;medium;23;safe;10;true;10;none;9
719;red;9;medium;23445;none;23;red;45.5;medium;7
720;none;11;cold;1234;safe;7;true;1234;none;10
721;medium;45.5;true;9;none;20.7;safe;45.5;cold;45.5
722;red;1234;true;9;hot;23;medium;20.7;true;9
723;blue;9;cold;20.7;none;11;false;1234;hot;23
724;danger;9;none;11;true;9;hot;45.5;red;23
725;false;45.5;danger;7;hot;45.5;safe;23445;red;7
726;medium;23445;true;10;cold;1234;false;0.55;false;11
727;hot;23445;medium;23;cold;7;danger;7;true;9
728;none;7;none;9;danger;11;red;23445;true;10
729;false;7;true;45.5;danger;45.5;false;23445;false;9
730;false;23;none;10;cold;23445;hot;23445;false;23
731;blue;0.55;safe;23445;hot;23;blue;9;blue;20.7
732;blue;45.5;false;9;danger;7;safe;11;danger;23
733;blue;0.55;false;23;red;1234;cold;0.55;danger;10
734;danger;23445;danger;20.7;medium;45.5;medium;45.5;cold;10
735;none;7;true;1234;red;23;medium;0.55;hot;7
736;true;45.5;red;0.55;none;20.7;false;1234;hot;45.5
737;none;45.5;blue;23445;cold;45.5;none;7;medium;20.7
738;false;7;cold;9;blue;20.7;false;0.55;false;45.5
739;safe;45.5;none;9;medium;1234;cold;7;true;7
740;danger;10;false;1234;true;1234;hot;20.7;medium;0.55
741;true;0.55;hot;1234;false;0.55;medium;1234;hot;23445
742;red;9;false;11;true;10;danger;45.5;safe;23445
743;danger;1234;red;0.55;blue;10;red;23445;false;23445
744;cold;0.55;cold;10;danger;45.5;red;23;red;7
745;safe;1234;false;9;safe;7;hot;23445;hot;9
746;cold;20.7;false;0.55;true;11;red;9;red;9
747;medium;1234;true;1234;hot;23445;medium;23445;blue;7
748;safe;7;true;0.55;red;1234;none;20.7;none;11
749;medium;9;medium;20.7;medium;1234;medium;11;false;11
750;hot;9;red;23;hot;23;blue;0.55;danger;11
751;safe;11;medium;20.7;medium;10;none;10;medium;9
752;cold;11;blue;1234;red;23445;medium;1234;danger;20.7
753;false;7;hot;23;false;9;red;9;false;11
754;medium;1234;hot;0.55;false;9;blue;45.5;medium;11
755;hot;10;blue;20.7;red;0.55;medium;45.5;medium;7
756;true;1234;false;7;danger;10;danger;10;false;23445
757;cold;45.5;none;23;false;20.7;medium;23445;true;1234
758;true;1234;true;7;true;11;true;23;false;0.55
759;safe;20.7;danger;9;cold;20.7;medium;9;true;45.5
760;safe;45.5;true;9;medium;23;hot;20.7;blue;23445
761;cold;45.5;true;0.55;safe;11;red;7;medium;11
762;safe;1234;red;9;none;23445;medium;23445;hot;23445
763;cold;23;blue;11;true;0.55;false;0.55;true;10
764;cold;0.55;blue;45.5;blue;45.5;none;11;none;0.55
765;hot;0.55;danger;1234;danger;23445;true;0.55;none;0.55
766;hot;20.7;danger;11;hot;20.7;false;1234;blue;7
767;red;11;cold;45.5;safe;23445;medium;1234;cold;1234
768;danger;10;medium;7;medium;11;red;7;medium;23445
769;none;7;medium;9;none;20.7;red;20.7;danger;11
770;true;1234;cold;23445;cold;7;none;45.5;false;11
771;true;10;hot;11;medium;0.55;danger;7;none;45.5
772;none;45.5;hot;10;red;23445;medium;7;safe;45.5
773;true;1234;none;1234;none;1234;false;23445;cold;9
774;none;45.5;hot;10;red;10;red;10;true;23
775;hot;23445;red;45.5;danger;0.55;hot;7;safe;0.55
776;true;7;true;20.7;red;11;hot;1234;cold;9
777;none;23445;true;45.5;red;1234;blue;0.55;danger;11
778;hot;23445;cold;9;true;23;safe;10;hot;0.55
779;none;0.55;medium;0.55;true;20.7;true;7;blue;1234
780;hot;9;red;0.55;hot;1234;blue;45.5;hot;7
781;cold;1234;false;45.5;danger;7;hot;10;hot;1234
782;red;0.55;safe;0.55;safe;9;hot;10;safe;1234
783;red;11;cold;20.7;medium;7;medium;45.5;medium;1234
784;none;23445;false;1234;red;9;medium;23445;false;10
785;danger;7;cold;9;blue;7;safe;7;false;45.5
786;none;7;hot;11;cold;1234;red;11;safe;23
787;danger;0.55;none;7;none;45.5;cold;7;medium;10
788;false;23445;hot;45.5;none;10;true;7;true;7
789;danger;0.55;hot;9;cold;9;true;7;cold;7
790;safe;20.7;red;1234;safe;20.7;red;7;cold;45.5
791;danger;23;medium;1234;safe;45.5;false;1234;cold;0.55
792;hot;45.5;blue;0.55;medium;0.55;danger;23445;hot;45.5
793;cold;20.7;hot;23;none;7;red;9;blue;23
794;red;7;safe;0.55;danger;23445;cold;9;cold;1234
795;hot;23;medium;20.7;danger;20.7;red;11;none;20.7
796;false;9;red;23445;cold;23445;medium;1234;safe;1234
797;cold;0.55;true;20.7;hot;11;medium;9;false;23445
798;hot;10;true;23445;cold;0.55;true;11;blue;20.7
799;none;9;safe;11;red;1234;danger;1234;safe;11
800;safe;0.55;danger;20.7;danger;0.55;danger;7;safe;45.5
801;blue;0.55;blue;23445;true;11;cold;11;hot;23
802;hot;23445;false;20.7;cold;0.55;hot;11;none;20.7
803;cold;23445;true;7;cold;23445;red;0.55;none;20.7
804;blue;23445;cold;11;blue;23445;medium;7;true;9
805;safe;20.7;medium;0.55;false;9;cold;9;safe;7
806;false;10;danger;10;safe;20.7;safe;1234;blue;7
807;red;10;safe;23;blue;11;blue;20.7;danger;0.55
808;none;7;hot;23;none;11;red;45.5;cold;45.5
809;medium;23;hot;23;cold;0.55;true;11;cold;7
810;medium;7;safe;11;hot;9;hot;20.7;hot;23445
811;medium;23445;blue;10;red;23;medium;23;safe;7
812;cold;10;hot;23445;true;9;safe;11;cold;11
813;true;23445;medium;9;danger;11;true;0.55;red;0.55
814;false;7;danger;11;false;45.5;false;11;hot;11
815;danger;7;blue;0.55;medium;23;true;1234;hot;9
816;danger;11;blue;10;danger;0.55;blue;45.5;true;1234
817;cold;45.5;false;23;medium;0.55;cold;23445;danger;10
818;hot;11;hot;20.7;blue;23;true;23445;safe;11
819;safe;10;hot;20.7;hot;23445;hot;0.55;true;23
820;none;45.5;danger;20.7;true;7;red;20.7;medium;23
821;red;45.5;safe;7;safe;23445;red;10;hot;7
822;cold;9;red;9;red;45.5;safe;20.7;true;7
823;safe;11;red;45.5;cold;1234;red;1234;hot;23445
824;true;23;none;45.5;none;7;blue;1234;false;45.5
825;red;45.5;medium;11;blue;20.7;none;23;red;23445
826;blue;20.7;false;7;true;11;hot;23;blue;23445
827;true;10;hot;9;true;45.5;danger;1234;danger;45.5
828;hot;45.5;hot;23;danger;1234;safe;10;danger;23
829;false;11;false;45.5;false;45.5;medium;20.7;false;9
830;none;10;red;20.7;medium;0.55;safe;9;cold;10
831;red;23;safe;11;medium;9;safe;9;medium;11
832;hot;23;false;7;cold;11;true;10;safe;23
833;red;11;false;20.7;danger;1234;safe;45.5;red;11
834;danger;23445;none;45.5;false;11;hot;7;hot;9
835;medium;45.5;true;23;medium;20.7;blue;23;blue;7
836;cold;45.5;cold;11;safe;23445;false;11;cold;0.55
837;none;0.55;false;0.55;safe;10;none;11;danger;45.5
838;danger;11;blue;11;cold;20.7;none;11;blue;20.7
839;medium;20.7;true;10;false;11;false;23445;false;45.5
840;hot;23445;safe;20.7;red;20.7;cold;11;safe;10
841;blue;9;red;23;medium;1234;blue;7;medium;20.7
842;medium;10;safe;23445;blue;1234;none;45.5;safe;7
843;cold;23;cold;0.55;cold;45.5;danger;23445;cold;7
844;red;9;false;9;false;0.55;none;7;red;10
845;false;9;red;23445;cold;20.7;safe;1234;true;10
846;red;20.7;none;0.55;hot;45.5;true;45.5;danger;10
847;cold;23;medium;11;true;0.55;true;23;safe;23445
848;blue;45.5;cold;10;false;11;medium;20.7;blue;11
849;true;10;cold;0.55;danger;45.5;blue;9;safe;23
850;hot;23;hot;10;danger;23445;medium;11;safe;9
851;cold;10;blue;20.7;danger;0.55;blue;9;red;23
852;medium;11;red;10;false;7;blue;11;safe;45.5
853;true;0.55;safe;0.55;true;23445;cold;1234;none;45.5
854;false;23;true;1234;cold;0.55;medium;23;true;7
855;false;9;true;23445;false;11;red;23445;hot;45.5
856;red;20.7;blue;23;none;7;danger;10;blue;20.7
857;red;11;hot;0.55;blue;11;cold;0.55;cold;11
858;red;9;red;10;blue;0.55;safe;23445;true;7
859;cold;1234;false;45.5;blue;7;true;1234;none;0.55
860;false;10;blue;1234;true;9;blue;10;safe;23445
861;hot;1234;blue;10;red;45.5;hot;23445;true;10
862;none;9;false;20.7;false;1234;danger;20.7;blue;7
863;hot;20.7;none;7;hot;11;safe;1234;safe;45.5
864;safe;1234;hot;45.5;hot;7;safe;45.5;none;11
865;medium;11;false;9;cold;23445;false;7;none;1234
866;none;7;false;7;hot;11;red;1234;hot;0.55
867;safe;1234;red;9;false;23445;red;10;red;11
868;danger;45.5;red;1234;danger;23;hot;11;false;23445
869;danger;45.5;danger;11;false;0.55;hot;23445;hot;23
870;medium;23445;none;23;blue;11;red;20.7;red;23
871;danger;23;danger;20.7;cold;1234;none;23445;danger;45.5
872;hot;45.5;none;23445;medium;11;none;23445;danger;23
873;medium;9;blue;45.5;danger;9;cold;10;hot;23
874;false;7;medium;7;false;1234;red;23;hot;0.55
875;true;45.5;cold;11;false;23445;red;23445;red;20.7
876;hot;7;medium;1234;medium;9;danger;23445;hot;11
877;hot;23445;safe;10;none;1234;red;0.55;false;10
878;cold;10;safe;45.5;danger;1234;medium;9;safe;45.5
879;none;10;hot;10;blue;7;hot;0.55;medium;23445
880;safe;11;cold;23445;none;7;red;23445;blue;11
881;safe;9;false;0.55;cold;10;red;7;red;23
882;cold;23445;blue;1234;false;10;false;23445;true;23
883;cold;20.7;hot;23445;cold;23;blue;1234;red;23445
884;blue;1234;blue;1234;true;10;blue;10;false;23
885;safe;7;none;20.7;red;45.5;blue;0.55;cold;9
886;medium;9;cold;11;danger;10;true;9;blue;11
887;false;7;safe;45.5;red;23;blue;20.7;cold;10
888;true;1234;true;9;false;23445;danger;45.5;medium;9
889;true;7;false;10;blue;23445;safe;0.55;danger;20.7
890;blue;23;red;23;red;20.7;medium;0.55;safe;1234
891;red;1234;danger;7;red;1234;danger;10;hot;20.7
892;none;20.7;hot;7;cold;1234;false;20.7;red;45.5
893;false;23445;true;0.55;cold;0.55;medium;10;danger;0.55
894;blue;10;cold;10;danger;23445;true;10;true;20.7
895;hot;23445;red;23445;medium;11;blue;23;false;23
896;none;23;none;7;medium;20.7;medium;23445;danger;11
897;cold;10;hot;7;cold;45.5;true;23;blue;11
898;medium;7;safe;11;medium;7;blue;0.55;blue;7
899;red;23445;false;0.55;blue;20.7;safe;11;cold;0.55
900;hot;23445;blue;1234;safe;45.5;medium;9;danger;23
901;hot;7;danger;0.55;cold;9;danger;7;true;9
902;medium;1234;none;45.5;danger;1234;false;10;cold;10
903;safe;23445;cold;45.5;true;11;cold;11;none;20.7
904;cold;23;safe;9;hot;9;danger;23;blue;23445
905;safe;23445;cold;45.5;none;7;blue;10;safe;1234
906;false;45.5;true;45.5;danger;20.7;safe;23445;hot;23445
907;true;23;false;1234;none;9;red;23445;none;45.5
908;hot;7;danger;11;none;9;cold;45.5;none;23445
909;red;9;false;0.55;blue;20.7;red;23;danger;7
910;none;1234;blue;1234;blue;23;danger;23445;red;0.55
911;false;45.5;danger;23;none;9;medium;20.7;safe;11
912;danger;10;cold;9;safe;7;medium;23445;medium;23
913;blue;7;red;20.7;cold;10;false;45.5;danger;7
914;blue;45.5;cold;10;medium;23445;safe;23445;blue;0.55
915;red;23;safe;0.55;safe;1234;danger;9;red;1234
916;true;1234;safe;9;danger;11;danger;11;safe;11
917;none;23;cold;1234;red;9;none;9;false;0.55
918;hot;23;false;10;false;23445;medium;23;medium;1234
919;cold;11;true;1234;hot;1234;danger;11;danger;7
920;hot;10;safe;1234;medium;23;none;23445;safe;45.5
921;safe;10;medium;0.55;false;9;blue;7;false;7
922;safe;10;safe;20.7;safe;7;true;11;cold;45.5
923;red;45.5;hot;23;false;1234;safe;0.55;red;23445
924;hot;9;hot;10;blue;7;none;9;medium;10
925;cold;7;cold;10;hot;10;cold;0.55;none;11
926;safe;45.5;safe;20.7;danger;23445;hot;20.7;none;20.7
927;false;10;danger;9;danger;7;red;10;danger;45.5
928;medium;7;medium;45.5;cold;23445;true;1234;medium;23
929;medium;23445;false;23445;safe;1234;hot;1234;cold;7
930;medium;23445;false;9;safe;23445;hot;20.7;blue;23445
931;red;9;blue;23445;hot;0.55;hot;10;medium;9
932;true;23445;cold;20.7;danger;7;danger;20.7;hot;20.7
933;blue;23445;false;23445;cold;23445;medium;45.5;safe;20.7
934;none;10;safe;7;true;1234;none;45.5;medium;11
935;none;11;false;23;none;7;medium;23;cold;1234
936;blue;1234;none;23445;medium;10;red;10;true;10
937;false;7;danger;1234;medium;23445;red;0.55;cold;7
938;red;23;safe;23445;none;10;red;23;cold;23445
939;cold;9;cold;20.7;none;11;false;20.7;cold;9
940;true;0.55;cold;1234;hot;11;danger;10;cold;20.7
941;hot;45.5;false;45.5;red;11;medium;7;false;11
942;true;23;blue;10;true;11;safe;23445;red;20.7
943;hot;1234;medium;11;false;23445;false;10;hot;11
944;danger;7;hot;45.5;false;0.55;danger;9;medium;1234
945;medium;20.7;red;0.55;medium;23445;false;11;hot;45.5
946;medium;9;red;23445;medium;45.5;blue;10;false;11
947;cold;45.5;none;23445;cold;45.5;danger;10;true;0.55
948;red;10;blue;23445;danger;23445;medium;1234;hot;20.7
949;cold;1234;none;23445;red;11;cold;1234;none;23
950;danger;0.55;blue;0.55;none;7;none;9;danger;23445
951;safe;23445;blue;20.7;true;10;true;7;safe;7
952;red;20.7;blue;0.55;danger;7;danger;9;red;0.55
953;none;23445;safe;0.55;none;23445;true;0.55;red;23
