AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
477;medium;20.7;medium;45.5;red;20.7;blue;45.5;hot;9
478;red;45.5;cold;9;safe;0.55;true;1234;safe;1234
479;danger;10;blue;10;red;11;medium;9;none;7
480;cold;9;danger;0.55;blue;11;cold;10;true;11
481;blue;11;medium;23;danger;9;hot;10;cold;20.7
482;true;10;medium;10;none;9;hot;23445;cold;9
483;false;9;none;23;red;10;cold;23445;none;0.55
484;false;9;danger;23;false;23;none;11;medium;7
485;true;20.7;false;11;red;45.5;red;23;blue;11
486;true;9;safe;9;danger;20.7;safe;1234;cold;23445
487;none;23;red;20.7;none;23;blue;23445;danger;23
488;none;10;danger;1234;red;0.55;cold;10;hot;1234
489;red;9;false;7;none;45.5;red;10;false;11
490;medium;23445;blue;11;safe;45.5;safe;20.7;red;45.5
491;danger;11;cold;9;none;11;false;7;medium;45.5
492;hot;1234;true;9;red;23445;hot;1234;safe;10
493;medium;23445;cold;1234;red;7;danger;9;medium;11
494;none;0.55;hot;9;danger;9;true;23445;none;11
495;danger;20.7;red;10;true;23445;cold;9;safe;11
496;danger;23445;hot;11;medium;1234;none;1234;blue;1234
497;none;23445;red;45.5;hot;11;none;7;hot;1234
498;false;10;cold;45.5;blue;20.7;hot;11;cold;23445
499;none;20.7;medium;1234;danger;23445;safe;0.55;medium;11
500;red;0.55;red;9;none;1234;red;45.5;safe;23
