AttributeName;AttributeType
NoID;ID
A0;string
A1;double
A2;string
A3;double
A4;string
A5;double
A6;string
A7;double
A8;string
A9;double

NoID;A0;A1;A2;A3;A4;A5;A6;A7;A8;A9
478;true;7;none;1234;danger;7;blue;45.5;hot;10
479;danger;0.55;safe;0.55;danger;45.5;true;45.5;none;7
480;cold;23;hot;23;hot;7;blue;23445;true;7
481;red;23;none;45.5;none;7;danger;20.7;red;10
482;cold;10;red;9;danger;9;red;23445;hot;23
483;false;10;medium;11;danger;10;cold;11;hot;45.5
484;blue;7;danger;0.55;false;23;medium;7;danger;45.5
485;red;0.55;safe;0.55;false;45.5;true;0.55;medium;11
486;true;1234;blue;23;medium;10;cold;11;red;1234
487;red;1234;danger;7;blue;20.7;cold;23;true;23
488;hot;7;danger;1234;none;1234;red;7;blue;9
489;cold;1234;medium;10;medium;23;medium;45.5;hot;7
490;medium;23445;red;20.7;false;10;safe;0.55;danger;9
491;medium;1234;danger;23;medium;0.55;true;11;cold;23
492;false;20.7;blue;7;false;11;false;10;false;20.7
493;hot;11;medium;7;red;9;true;23;red;23
494;true;10;medium;0.55;danger;10;cold;23;safe;45.5
495;false;23;safe;23;none;11;none;0.55;true;45.5
496;true;1234;true;0.55;blue;7;true;45.5;danger;7
497;true;1234;none;0.55;safe;45.5;red;20.7;safe;23
498;medium;23;none;9;false;23445;false;10;danger;9
499;safe;23;safe;1234;true;23445;none;11;hot;1234
500;danger;10;none;1234;medium;23445;red;23;false;11
501;false;10;hot;11;medium;11;cold;9;false;23445
502;false;9;danger;11;hot;45.5;safe;23;cold;1234
503;medium;10;none;20.7;danger;1234;none;45.5;false;45.5
504;medium;20.7;false;7;danger;45.5;danger;23;none;0.55
505;red;1234;false;23445;false;11;blue;0.55;true;7
506;hot;45.5;danger;11;cold;20.7;medium;0.55;cold;1234
507;safe;0.55;blue;0.55;medium;1234;none;9;blue;23445
508;blue;9;medium;11;hot;9;true;1234;cold;11
509;safe;10;safe;45.5;false;11;cold;45.5;danger;10
510;hot;0.55;none;45.5;blue;7;none;10;hot;20.7
511;true;0.55;cold;20.7;true;7;danger;10;none;23
512;medium;0.55;cold;23;hot;0.55;none;0.55;safe;10
513;true;23;true;23;danger;1234;hot;23445;hot;10
514;danger;20.7;none;23;red;20.7;safe;1234;hot;1234
515;true;10;true;9;hot;10;blue;7;safe;20.7
516;danger;20.7;medium;11;blue;9;true;45.5;safe;23445
517;none;10;true;23;red;10;red;9;none;1234
518;blue;7;hot;9;blue;45.5;blue;11;true;45.5
519;medium;10;danger;9;medium;0.55;safe;10;danger;7
520;red;10;hot;10;medium;11;danger;20.7;cold;11
521;blue;9;false;20.7;red;20.7;none;45.5;true;10
522;none;0.55;false;11;danger;1234;hot;11;safe;23
523;false;23;red;45.5;none;9;red;1234;red;1234
524;hot;0.55;true;11;red;10;true;23445;safe;1234
525;hot;7;hot;45.5;red;11;false;1234;safe;20.7
526;danger;23;false;23445;blue;23445;safe;0.55;red;23
527;red;0.55;safe;23;true;7;true;11;medium;1234
528;cold;23445;false;7;hot;45.5;danger;10;cold;0.55
529;hot;11;red;1234;false;45.5;red;11;hot;10
530;none;9;hot;1234;medium;20.7;true;23;blue;0.55
531;safe;10;cold;23445;red;1234;blue;10;red;45.5
532;none;9;safe;23445;danger;11;true;0.55;none;45.5
533;none;20.7;cold;10;false;20.7;false;1234;red;7
534;red;11;false;11;red;0.55;none;10;hot;45.5
535;cold;45.5;false;1234;cold;20.7;medium;20.7;safe;23445
536;safe;11;blue;11;red;23;true;7;false;45.5
537;hot;23;blue;1234;blue;9;true;45.5;false;20.7
538;red;11;danger;1234;true;23;blue;20.7;blue;1234
539;none;7;hot;9;true;11;false;23445;false;1234
540;false;9;red;20.7;danger;20.7;hot;45.5;safe;9
541;red;20.7;cold;10;cold;23;hot;20.7;danger;23445
542;false;9;medium;0.55;blue;10;red;0.55;blue;10
543;true;10;none;23445;true;45.5;safe;20.7;medium;0.55
544;false;9;cold;10;true;10;danger;9;danger;10
545;cold;23;blue;9;safe;10;hot;20.7;danger;11
546;hot;45.5;red;9;none;1234;blue;11;true;23445
547;true;23445;red;0.55;safe;0.55;cold;23;none;45.5
548;safe;1234;false;23;blue;45.5;true;0.55;none;20.7
549;red;7;safe;45.5;danger;45.5;true;45.5;medium;0.55
550;none;7;true;20.7;false;0.55;blue;7;none;11
551;safe;23;hot;11;cold;20.7;medium;1234;safe;0.55
552;medium;7;red;9;cold;23445;safe;9;hot;23
553;medium;20.7;danger;7;hot;7;false;20.7;red;23
554;true;9;medium;7;true;1234;safe;23;true;0.55
555;danger;9;medium;23;hot;10;red;10;true;1234
556;danger;20.7;none;11;safe;10;hot;9;hot;45.5
557;true;23445;true;0.55;none;45.5;cold;20.7;hot;45.5
558;false;20.7;false;20.7;medium;45.5;none;11;danger;23
559;danger;45.5;false;9;red;45.5;medium;0.55;hot;23445
560;blue;10;true;7;hot;1234;hot;11;medium;45.5
561;cold;23445;medium;45.5;danger;45.5;red;7;hot;0.55
562;cold;1234;cold;20.7;hot;0.55;blue;1234;hot;10
563;hot;9;blue;45.5;cold;45.5;true;1234;true;20.7
564;safe;10;medium;23;medium;11;red;23;none;10
565;true;9;false;9;true;9;danger;20.7;blue;45.5
566;false;7;hot;23;false;45.5;red;1234;false;11
567;red;20.7;danger;7;cold;7;danger;23;true;45.5
568;none;10;danger;11;blue;45.5;true;9;false;45.5
569;false;23445;safe;20.7;hot;23445;hot;1234;medium;9
570;true;11;cold;20.7;true;10;medium;45.5;red;20.7
571;safe;1234;none;23445;cold;23;blue;20.7;none;9
572;true;20.7;none;20.7;danger;20.7;red;1234;hot;23
573;blue;23;blue;23;blue;9;blue;11;red;45.5
574;blue;20.7;false;9;blue;45.5;hot;23445;hot;45.5
575;none;23445;cold;9;blue;10;red;7;false;11
576;none;0.55;medium;10;true;10;hot;23;blue;10
577;safe;20.7;none;7;medium;20.7;blue;9;cold;23445
578;true;9;red;10;false;23445;blue;1234;red;20.7
579;cold;23445;danger;0.55;danger;7;cold;0.55;hot;7
580;medium;20.7;danger;45.5;red;10;blue;23445;danger;20.7
581;red;1234;safe;1234;blue;11;blue;23;hot;23445
582;cold;9;blue;1234;cold;9;none;45.5;danger;45.5
583;blue;11;red;0.55;red;1234;medium;1234;cold;23445
584;safe;23445;true;10;blue;0.55;true;45.5;safe;45.5
585;medium;45.5;danger;45.5;hot;0.55;blue;23445;medium;1234
586;none;23445;false;10;true;7;true;0.55;none;23
587;red;23445;red;11;danger;23;blue;7;hot;23
588;false;23445;none;7;blue;20.7;false;9;blue;10
589;cold;45.5;false;23445;none;11;red;7;medium;11
590;danger;11;danger;45.5;none;23;cold;45.5;danger;11
591;true;7;true;23;medium;9;false;20.7;hot;9
592;hot;0.55;hot;23445;none;10;safe;23445;none;23
593;red;10;hot;11;hot;23;red;1234;red;20.7
594;cold;23;true;45.5;red;1234;safe;11;danger;0.55
595;cold;10;safe;20.7;red;9;danger;11;none;1234
596;hot;7;red;0.55;hot;11;danger;9;medium;9
597;true;0.55;true;1234;danger;11;danger;0.55;danger;0.55
598;cold;1234;cold;0.55;danger;20.7;blue;23445;cold;11
599;red;10;true;9;safe;11;hot;10;blue;45.5
600;hot;23445;medium;1234;cold;23445;true;9;medium;1234
601;true;20.7;cold;7;blue;23;false;1234;safe;23445
602;none;20.7;blue;45.5;none;1234;false;20.7;safe;23
603;true;0.55;hot;1234;none;23445;none;20.7;true;9
604;cold;20.7;false;11;safe;11;cold;23445;medium;0.55
605;true;23445;safe;10;hot;1234;danger;7;hot;0.55
606;false;45.5;danger;20.7;red;1234;true;1234;safe;11
607;none;11;medium;0.55;blue;1234;true;45.5;medium;9
608;true;0.55;true;7;medium;1234;medium;10;false;10
609;blue;23445;cold;1234;true;23445;none;9;red;9
610;medium;45.5;none;0.55;blue;23445;cold;45.5;red;7
611;safe;0.55;safe;20.7;safe;1234;false;20.7;blue;20.7
612;none;0.55;medium;10;false;0.55;hot;11;false;7
613;false;7;red;7;cold;1234;true;9;false;9
614;hot;23;hot;23445;true;10;red;0.55;medium;45.5
615;false;1234;hot;23445;medium;23;hot;1234;true;23445
616;red;9;none;1234;safe;23;medium;23445;cold;7
617;hot;10;true;20.7;medium;45.5;blue;23;true;45.5
618;hot;45.5;safe;1234;red;45.5;hot;9;false;23
619;true;23;blue;0.55;cold;11;false;0.55;true;10
620;true;23445;true;9;cold;9;safe;20.7;medium;10
621;blue;7;medium;23445;hot;9;safe;23;medium;23445
622;none;1234;cold;23445;true;23;safe;1234;safe;10
623;red;9;blue;23;safe;10;danger;10;danger;23445
624;none;10;safe;23;none;1234;medium;11;red;9
625;true;23445;none;23;safe;10;medium;11;danger;23
626;hot;11;none;23;false;1234;hot;45.5;red;7
627;true;11;red;0.55;none;9;blue;1234;none;0.55
628;true;11;red;11;cold;11;cold;1234;none;1234
629;safe;10;danger;11;medium;1234;hot;9;false;10
630;none;0.55;red;0.55;none;9;red;1234;danger;11
631;hot;10;red;11;red;45.5;true;1234;medium;11
632;danger;0.55;danger;0.55;red;11;cold;45.5;true;10
633;false;10;red;11;false;10;red;9;cold;9
634;hot;1234;hot;0.55;cold;45.5;none;1234;cold;20.7
635;true;9;blue;23445;hot;20.7;blue;23445;medium;0.55
636;hot;1234;medium;0.55;safe;20.7;hot;23;blue;1234
637;danger;20.7;blue;9;safe;1234;blue;7;false;23
638;false;23445;none;10;danger;0.55;false;20.7;medium;20.7
639;safe;7;false;10;red;10;true;23445;medium;11
640;hot;1234;false;9;red;20.7;true;7;cold;45.5
641;true;23;blue;10;true;23;safe;0.55;none;9
642;false;20.7;safe;7;hot;1234;danger;1234;blue;45.5
643;false;10;blue;9;blue;1234;true;23;none;10
644;medium;23445;hot;23445;true;20.7;danger;9;safe;7
645;hot;23;false;7;medium;11;blue;9;false;7
646;true;45.5;false;1234;red;9;false;23445;hot;23445
647;danger;20.7;false;20.7;none;10;false;45.5;safe;23
648;false;7;hot;23445;none;23445;cold;9;none;1234
649;none;1234;hot;1234;safe;20.7;red;7;red;20.7
650;danger;1234;safe;10;none;23;danger;45.5;false;0.55
651;medium;9;hot;1234;safe;10;red;0.55;cold;10
652;danger;20.7;none;45.5;false;23;none;11;safe;1234
653;cold;9;none;9;medium;9;safe;9;safe;23445
654;false;1234;cold;20.7;red;23;danger;0.55;blue;45.5
655;danger;20.7;none;9;none;10;danger;9;red;1234
656;red;23445;none;0.55;hot;7;danger;7;cold;7
657;false;11;safe;45.5;blue;7;safe;10;none;45.5
658;danger;0.55;none;23445;true;20.7;medium;7;danger;0.55
659;red;23;blue;10;blue;1234;hot;23445;cold;23
660;red;23;hot;11;danger;20.7;none;45.5;safe;23445
661;red;45.5;none;1234;true;7;hot;11;true;11
662;danger;20.7;cold;23445;danger;10;true;11;hot;1234
663;hot;9;blue;20.7;false;23445;true;7;hot;23
664;true;11;safe;7;none;23445;medium;45.5;hot;20.7
665;false;7;medium;11;false;20.7;blue;10;red;9
666;blue;7;hot;1234;true;7;true;23445;false;23445
667;cold;1234;blue;9;false;23445;danger;23445;false;9
668;medium;10;red;23445;none;23445;cold;11;false;7
669;false;23;false;9;none;0.55;true;1234;false;10
670;true;1234;blue;23;hot;23445;none;11;red;11
671;cold;9;danger;20.7;blue;45.5;cold;45.5;blue;20.7
672;hot;45.5;danger;23;hot;11;cold;45.5;none;23
673;medium;23445;blue;20.7;danger;23445;blue;1234;false;23
674;red;7;medium;1234;safe;23;true;1234;safe;7
675;hot;45.5;true;9;danger;23445;danger;10;hot;9
676;hot;23;safe;0.55;false;20.7;safe;10;false;9
677;safe;9;red;7;hot;45.5;safe;23445;false;23445
678;safe;23445;hot;23445;cold;0.55;none;23;true;9
679;blue;9;blue;45.5;cold;11;none;7;true;10
680;cold;1234;blue;23;none;0.55;safe;11;cold;9
681;cold;23;medium;1234;cold;11;medium;0.55;safe;23
682;hot;10;danger;1234;medium;20.7;hot;23445;none;0.55
683;true;10;false;45.5;safe;0.55;blue;23445;false;20.7
684;blue;20.7;cold;9;red;0.55;safe;7;red;23445
685;cold;0.55;danger;23445;none;1234;red;9;red;0.55
686;cold;7;none;0.55;medium;7;true;10;false;9
687;cold;1234;red;1234;false;23;danger;9;true;0.55
688;false;9;cold;23;safe;1234;none;9;safe;23445
689;true;10;blue;23;cold;45.5;hot;10;true;20.7
690;red;45.5;cold;9;cold;20.7;true;20.7;medium;45.5
691;danger;23445;hot;0.55;none;11;safe;7;cold;20.7
692;cold;23445;medium;23;cold;9;safe;23;blue;7
693;false;9;cold;23;safe;11;safe;0.55;safe;10
694;none;23;safe;23445;red;20.7;false;0.55;red;1234
695;cold;0.55;danger;23;cold;10;none;7;danger;45.5
696;medium;23;none;20.7;red;9;red;10;danger;0.55
697;false;10;blue;20.7;hot;0.55;false;20.7;false;45.5
698;hot;20.7;red;0.55;safe;7;none;45.5;safe;20.7
699;true;45.5;false;1234;true;45.5;true;23445;cold;45.5
700;safe;1234;false;45.5;cold;11;red;45.5;blue;11
701;safe;1234;none;23445;safe;9;cold;23445;cold;23
702;danger;45.5;medium;11;none;0.55;false;1234;hot;10
703;red;45.5;blue;1234;safe;0.55;cold;9;medium;23445
704;none;10;cold;10;red;10;red;11;cold;23
705;none;23445;none;23445;hot;9;red;10;blue;23
706;blue;45.5;red;45.5;medium;11;hot;45.5;false;45.5
707;false;20.7;medium;1234;true;10;cold;11;blue;20.7
708;medium;11;blue;1234;medium;1234;blue;10;medium;1234
709;medium;1234;true;23;safe;0.55;false;0.55;false;23
710;true;23445;true;23445;true;10;hot;11;false;9
711;medium;45.5;false;23;danger;11;true;0.55;medium;7
712;true;7;red;23445;none;0.55;medium;10;cold;9
713;danger;23;none;9;safe;45.5;none;20.7;false;23
714;danger;9;true;45.5;medium;11;medium;20.7;true;0.55
715;medium;1234;red;20.7;medium;1234;hot;7;blue;9
716;safe;7;hot;0.55;false;10;medium;23;true;10
717;danger;11;danger;23;none;23445;blue;1234;blue;23
718;cold;10;hot;0.55;hot;0.55;safe;1234;false;9
719;false;1234;medium;0.55;cold;23445;false;10;red;1234
720;true;23445;blue;9;true;20.7;safe;1234;false;11
721;true;0.55;danger;0.55;red;0.55;false;20.7;true;20.7
722;medium;0.55;cold;20.7;true;10;false;23445;red;10
723;blue;9;danger;23445;danger;9;danger;23;true;23
724;false;45.5;medium;20.7;blue;45.5;red;1234;safe;20.7
725;hot;11;blue;0.55;blue;0.55;true;23;true;20.7
726;true;23445;true;23445;none;0.55;safe;7;false;20.7
727;blue;10;safe;7;true;23445;blue;23;safe;9
728;none;11;true;20.7;safe;23445;blue;23;blue;11
729;red;23;false;23445;none;20.7;none;1234;safe;1234
730;hot;20.7;none;10;medium;23445;false;23445;hot;20.7
731;blue;23445;danger;23;hot;7;medium;1234;cold;23
732;danger;11;blue;9;red;9;true;7;red;23445
733;true;20.7;false;10;danger;23;blue;0.55;false;7
734;safe;7;blue;10;none;20.7;red;0.55;true;7
735;hot;7;safe;7;medium;9;safe;7;danger;0.55
736;safe;45.5;safe;1234;red;11;blue;23;medium;1234
737;red;45.5;false;23445;cold;1234;cold;0.55;safe;23
738;medium;11;danger;7;true;45.5;danger;23;medium;7
739;cold;11;medium;20.7;blue;9;medium;9;safe;9
740;danger;23;cold;23445;safe;20.7;red;23445;cold;11
741;medium;23;false;10;none;9;true;45.5;true;45.5
742;safe;0.55;cold;20.7;hot;1234;medium;45.5;none;7
743;medium;23445;cold;45.5;blue;45.5;safe;1234;medium;45.5
744;danger;23445;true;1234;hot;9;danger;23445;blue;0.55
745;none;10;true;23;none;0.55;true;7;danger;0.55
746;blue;11;cold;1234;safe;10;hot;9;danger;45.5
747;none;0.55;medium;23445;none;9;true;20.7;red;9
748;blue;20.7;medium;9;blue;23;safe;7;cold;0.55
749;blue;10;medium;45.5;danger;7;red;7;safe;0.55
750;safe;7;cold;0.55;danger;20.7;red;23445;medium;11
751;medium;10;hot;10;medium;23445;medium;9;medium;11
752;red;10;danger;10;danger;45.5;none;23445;hot;1234
753;medium;45.5;hot;7;hot;45.5;red;20.7;medium;7
754;medium;20.7;safe;23;none;9;true;11;cold;10
755;blue;23445;cold;10;cold;1234;safe;0.55;blue;1234
756;safe;10;safe;23;hot;10;red;45.5;true;10
757;danger;1234;red;7;safe;7;red;10;medium;10
758;medium;1234;hot;0.55;safe;23445;red;10;blue;1234
759;safe;23;none;11;cold;20.7;safe;45.5;hot;9
760;blue;9;safe;23445;medium;7;blue;11;safe;45.5
761;cold;7;danger;23445;blue;11;hot;23445;false;1234
762;safe;11;cold;11;true;0.55;blue;11;danger;9
763;red;23;medium;23445;true;1234;danger;10;none;20.7
764;medium;20.7;none;9;blue;45.5;hot;11;true;10
765;red;0.55;false;9;true;45.5;cold;20.7;none;10
766;none;23;hot;10;red;1234;none;7;medium;20.7
767;false;1234;cold;11;true;23445;none;45.5;blue;23445
768;true;45.5;danger;10;medium;23445;red;7;true;23
769;hot;45.5;red;20.7;none;11;true;45.5;medium;9
770;red;23445;blue;7;red;10;true;0.55;medium;0.55
771;red;9;cold;10;true;20.7;none;0.55;safe;7
772;red;9;safe;20.7;cold;7;false;0.55;false;20.7
773;cold;23;true;23;false;0.55;medium;23445;safe;23445
774;false;1234;red;20.7;medium;20.7;false;7;danger;10
775;hot;0.55;red;20.7;medium;23;false;9;medium;10
776;red;23445;medium;45.5;cold;45.5;red;7;safe;23
777;red;23;red;45.5;red;45.5;hot;23445;true;1234
778;medium;0.55;blue;1234;cold;0.55;safe;45.5;cold;45.5
779;safe;23;danger;45.5;cold;20.7;cold;0.55;cold;10
780;true;1234;blue;7;red;7;true;9;cold;45.5
781;none;23445;hot;9;danger;1234;true;20.7;cold;9
782;hot;1234;false;9;blue;23;true;9;medium;0.55
783;medium;11;hot;0.55;medium;45.5;hot;23445;blue;20.7
784;hot;10;red;10;medium;23445;false;9;none;7
785;hot;23445;medium;7;hot;23445;danger;20.7;blue;23
786;safe;9;hot;45.5;red;11;blue;45.5;false;9
787;red;7;none;10;true;23445;safe;20.7;false;45.5
788;hot;7;blue;45.5;medium;1234;true;9;none;9
789;none;11;danger;11;hot;9;medium;23445;medium;45.5
790;red;1234;false;10;red;45.5;false;1234;none;7
791;none;23;red;23445;danger;1234;safe;1234;cold;9
792;none;23;red;23445;none;23445;medium;45.5;medium;45.5
793;blue;10;none;0.55;blue;20.7;hot;10;true;0.55
794;false;45.5;safe;10;safe;1234;true;7;hot;23445
795;none;10;none;45.5;blue;23;hot;0.55;medium;20.7
796;medium;7;medium;9;safe;1234;true;23445;none;23
797;none;23;none;20.7;false;45.5;medium;7;cold;1234
798;true;45.5;cold;9;red;10;true;23;true;10
799;blue;23445;none;11;blue;20.7;medium;1234;false;7
800;cold;45.5;medium;23;blue;45.5;false;20.7;red;20.7
801;danger;45.5;medium;9;red;20.7;blue;20.7;cold;0.55
802;none;9;danger;10;false;23;true;23;true;7
803;blue;45.5;danger;9;cold;1234;red;0.55;cold;23
804;red;7;cold;11;red;9;danger;1234;medium;11
805;cold;45.5;none;0.55;danger;10;safe;10;medium;23445
806;false;1234;cold;11;none;23;safe;9;cold;45.5
807;none;23;blue;9;safe;20.7;medium;23445;danger;7
808;blue;23445;blue;23;hot;45.5;hot;10;true;10
809;none;11;hot;9;blue;23;blue;0.55;safe;23
810;none;45.5;cold;9;hot;23445;blue;11;safe;45.5
811;blue;20.7;cold;23;false;9;cold;45.5;hot;45.5
812;cold;23445;danger;45.5;true;7;false;9;hot;23
813;red;1234;cold;23445;medium;11;true;20.7;safe;23445
814;false;10;true;11;none;9;danger;20.7;red;1234
815;cold;20.7;cold;10;safe;45.5;safe;10;medium;45.5
816;cold;20.7;hot;0.55;blue;10;hot;1234;danger;0.55
817;blue;23;true;23445;blue;9;true;0.55;medium;10
818;false;7;red;20.7;false;1234;cold;45.5;safe;11
819;none;11;danger;7;medium;9;true;11;danger;7
820;cold;7;medium;45.5;hot;1234;red;23445;false;23445
821;medium;7;danger;1234;red;45.5;medium;7;danger;0.55
822;false;11;medium;45.5;blue;9;none;7;safe;20.7
823;false;11;medium;9;medium;1234;safe;45.5;safe;11
824;blue;0.55;danger;23445;danger;1234;medium;11;none;45.5
825;medium;7;safe;23;blue;23;danger;11;safe;10
826;hot;10;red;45.5;red;23445;red;11;red;10
827;false;23;danger;0.55;danger;23;safe;0.55;medium;1234
828;false;45.5;false;20.7;blue;7;safe;11;none;1234
829;medium;23445;blue;9;hot;10;danger;45.5;medium;10
830;false;1234;medium;7;blue;45.5;red;9;medium;0.55
831;false;10;blue;11;true;23445;false;10;blue;9
832;red;23445;none;23;blue;23;red;23;cold;10
833;red;23;blue;1234;blue;45.5;safe;1234;false;20.7
834;safe;10;blue;9;cold;0.55;safe;10;cold;1234
835;blue;7;cold;23;true;0.55;red;45.5;none;23
836;hot;45.5;cold;45.5;red;7;hot;20.7;true;23
837;false;23445;red;0.55;medium;23;safe;0.55;false;45.5
838;false;23445;safe;7;cold;45.5;danger;7;red;1234
839;true;20.7;hot;11;danger;0.55;hot;1234;none;23
840;medium;20.7;safe;45.5;cold;9;false;9;safe;23445
841;red;1234;hot;11;none;11;hot;23445;medium;0.55
842;true;1234;cold;23445;safe;10;none;20.7;blue;0.55
843;medium;1234;true;20.7;medium;20.7;hot;10;medium;23
844;medium;11;none;11;safe;9;true;9;hot;10
845;danger;20.7;none;20.7;true;9;true;11;danger;10
846;hot;1234;hot;9;cold;7;medium;45.5;none;7
847;safe;23;red;10;false;23445;blue;0.55;true;10
848;hot;0.55;safe;23445;danger;7;red;20.7;false;7
849;hot;11;none;7;none;11;none;1234;red;11
850;false;23;blue;45.5;false;10;safe;10;hot;10
851;medium;7;cold;10;danger;10;true;7;danger;10
852;blue;7;blue;7;hot;7;true;11;red;10
853;false;11;blue;9;false;45.5;hot;23445;cold;7
854;none;1234;medium;11;red;45.5;medium;23;danger;23445
855;cold;9;medium;0.55;medium;1234;danger;20.7;cold;9
856;danger;10;blue;0.55;safe;23445;hot;23445;cold;23
857;red;45.5;cold;23;blue;9;red;20.7;hot;1234
858;false;23;true;45.5;hot;23;false;9;hot;1234
859;danger;23445;false;23445;red;7;blue;45.5;cold;0.55
860;hot;0.55;red;20.7;red;23;none;7;red;23
861;danger;20.7;true;23;safe;23;blue;1234;false;10
862;true;7;blue;45.5;false;7;danger;9;cold;23445
863;cold;10;safe;45.5;true;23445;medium;7;blue;11
864;medium;23445;none;9;none;45.5;cold;1234;medium;9
865;safe;23;cold;20.7;blue;1234;none;45.5;true;7
866;false;7;true;20.7;red;10;blue;0.55;danger;11
867;danger;9;hot;10;false;0.55;cold;20.7;hot;7
868;safe;45.5;false;45.5;danger;23445;cold;9;medium;20.7
869;danger;0.55;none;7;safe;23;none;20.7;safe;10
870;safe;11;danger;23;danger;1234;medium;9;true;45.5
871;safe;23445;red;7;hot;0.55;hot;23;danger;10
872;cold;23445;danger;23445;true;7;safe;10;safe;45.5
873;safe;0.55;hot;23445;medium;11;cold;1234;medium;7
874;hot;23445;red;9;safe;45.5;red;9;true;7
875;red;23;false;1234;medium;20.7;safe;45.5;blue;1234
876;none;9;true;1234;safe;20.7;hot;23445;danger;20.7
877;red;11;true;45.5;blue;23;true;45.5;cold;23
878;safe;11;danger;23;medium;1234;true;45.5;hot;23445
879;true;11;danger;10;true;45.5;none;23;medium;7
880;true;0.55;false;9;red;11;medium;23;red;11
881;cold;11;blue;45.5;medium;1234;none;23;medium;9
882;danger;9;false;20.7;true;0.55;false;9;medium;23
883;red;23;false;23;blue;45.5;hot;10;blue;10
884;cold;20.7;safe;20.7;cold;11;false;1234;safe;23
885;red;10;danger;0.55;cold;20.7;medium;7;red;0.55
886;blue;23;false;11;hot;7;false;1234;danger;0.55
887;cold;23;none;11;hot;23;safe;0.55;cold;1234
888;safe;10;cold;20.7;cold;20.7;none;45.5;blue;7
889;cold;23445;none;9;true;45.5;safe;0.55;true;0.55
890;false;0.55;red;20.7;medium;0.55;medium;45.5;hot;23
891;hot;1234;danger;7;red;20.7;none;0.55;none;20.7
892;medium;9;red;10;cold;20.7;true;0.55;cold;7
893;medium;10;cold;11;red;10;blue;10;medium;7
894;none;45.5;hot;1234;danger;7;none;7;danger;23
895;false;1234;medium;0.55;false;0.55;false;9;safe;9
896;blue;10;medium;1234;hot;23;safe;0.55;medium;45.5
897;medium;10;true;9;none;20.7;hot;11;hot;11
898;medium;7;none;0.55;hot;9;cold;9;danger;23445
899;medium;9;cold;11;blue;11;none;20.7;false;23
900;none;11;hot;0.55;cold;10;safe;7;danger;23445
901;danger;11;safe;0.55;true;20.7;safe;20.7;safe;20.7
902;danger;23445;safe;0.55;none;7;true;45.5;true;9
903;cold;23445;blue;7;blue;0.55;true;11;red;7
904;safe;20.7;medium;20.7;true;7;safe;23445;blue;9
905;safe;1234;danger;9;none;1234;blue;20.7;blue;20.7
906;false;10;safe;10;medium;11;none;23445;medium;23445
907;red;9;cold;1234;hot;23445;cold;1234;none;9
908;true;23;red;23;blue;23445;medium;23;safe;23
909;blue;45.5;danger;23;none;45.5;medium;45.5;red;9
910;false;9;safe;9;red;1234;false;11;cold;11
911;red;20.7;safe;45.5;true;7;true;10;none;23
912;blue;23;none;9;none;0.55;red;45.5;cold;45.5
913;blue;20.7;none;0.55;safe;1234;blue;10;safe;11
914;safe;10;none;23445;true;23445;blue;11;none;11
915;blue;11;true;20.7;false;0.55;safe;10;safe;23445
916;hot;45.5;false;23445;red;0.55;cold;10;red;10
917;none;9;danger;9;safe;11;danger;1234;danger;23445
918;true;10;cold;1234;safe;11;true;9;hot;20.7
919;danger;9;hot;45.5;hot;9;cold;9;safe;1234
920;cold;9;safe;20.7;safe;11;danger;10;true;1234
921;danger;20.7;none;45.5;hot;23445;true;45.5;medium;45.5
922;safe;45.5;danger;0.55;red;23;true;10;blue;1234
923;red;1234;true;10;false;11;red;1234;blue;23
924;red;23;false;23445;cold;10;medium;10;true;23445
925;safe;11;safe;1234;cold;23445;blue;0.55;medium;0.55
926;false;1234;red;0.55;false;11;red;9;false;23445
927;cold;7;safe;1234;safe;23445;blue;1234;false;23445
928;medium;20.7;none;10;blue;23445;false;0.55;true;9
929;cold;20.7;hot;45.5;safe;10;red;23445;none;11
930;blue;11;none;11;false;7;safe;7;blue;9
931;danger;9;cold;23445;blue;20.7;hot;0.55;blue;11
932;danger;23445;blue;45.5;blue;1234;true;9;none;11
933;none;7;red;0.55;blue;7;cold;23;none;0.55
934;danger;23445;true;11;red;11;medium;9;cold;45.5
935;danger;9;safe;23;red;11;none;10;true;23
936;danger;23;red;20.7;medium;23;cold;7;medium;1234
937;danger;11;cold;23;none;0.55;safe;23;false;20.7
938;cold;11;red;0.55;false;23;false;45.5;danger;45.5
939;none;0.55;cold;0.55;medium;23;blue;11;false;23445
940;true;9;medium;7;hot;0.55;cold;0.55;cold;1234
941;medium;11;safe;7;danger;45.5;hot;7;medium;45.5
942;safe;1234;none;11;cold;20.7;medium;1234;danger;1234
943;blue;11;hot;11;true;9;true;7;hot;23
944;true;9;safe;11;false;7;safe;10;false;7
945;danger;7;cold;10;danger;23445;red;10;false;7
946;safe;1234;cold;9;cold;20.7;danger;10;cold;10
947;hot;20.7;true;1234;hot;10;hot;11;danger;45.5
948;danger;1234;red;7;safe;45.5;false;1234;danger;20.7
949;cold;1234;blue;10;blue;1234;red;11;medium;7
950;safe;11;false;45.5;blue;10;red;10;true;20.7
951;false;9;danger;23;red;10;medium;7;safe;45.5
952;medium;23445;blue;1234;none;20.7;false;0.55;safe;0.55
953;danger;9;safe;23445;red;45.5;safe;0.55;danger;23445
954;cold;23445;hot;23;blue;23;danger;1234;false;10
955;true;10;hot;9;danger;7;red;1234;true;20.7
956;false;11;hot;7;false;23445;cold;9;safe;45.5
